time,open,high,low,close,MACD,Signal Line,Histogram,Cross
1526860800,716.16,720.46,688,696.7,15.343479714804289,25.456432252705966,-10.112952537901677,NaN
1526947200,697.1,699.6,637.32,640.99,9.108619442387749,22.219300049952423,-13.110680607564674,NaN
1527033600,640.86,669,560,577.19,-0.9695032148318887,18.097680232411026,-19.067183447242915,NaN
1527120000,577.19,612.1,550,602.18,-6.860915516473256,13.75169557372733,-20.612611090200588,NaN
1527206400,602.08,617.46,568.7,585.55,-12.72511700047744,9.119820590854166,-21.844937591331608,NaN
1527292800,585.56,607.62,578.32,586,-17.138663838366938,4.663485002414209,-21.802148840781147,NaN
1527379200,586.03,592,557.43,570.4,-21.645702941119453,0.035781285581094835,-21.681484226700547,NaN
1527465600,570.81,576.2,506.11,511.5,-29.628759754488442,-5.234511473343541,-24.3942482811449,NaN
1527552000,511.5,573.43,510,567.36,-31.089573385994186,-10.622904054951043,-20.466669331043143,NaN
1527638400,567.09,585.83,541.2,557.19,-32.691070409128315,-15.960076290943555,-16.73099411818476,NaN
1527724800,557.87,586.73,552.98,577.81,-31.928356448231966,-20.51974027879019,-11.408616169441775,NaN
1527811200,577.81,590.26,564.93,579,-30.87200384128198,-23.842240348395755,-7.029763492886225,NaN
1527897600,579,599.17,572.9,590.85,-28.747260302033055,-26.27405643568018,-2.4732038663528755,NaN
1527984000,590.85,628.81,590.1,619.66,-24.456737468695223,-27.57756982103771,3.120832352342486,-27.57756982103771
1528070400,619.66,625.47,580.15,591.02,-23.101179836094957,-28.240071598563045,5.138891762468088,NaN
1528156800,591.02,614,570.36,609.05,-20.33758135088283,-28.09472475520342,7.7571434043205905,NaN
1528243200,609.29,613.35,593.4,607.4,-18.072225485250783,-26.810665391954792,8.73843990670401,NaN
1528329600,606.68,618,598.24,605.16,-16.270112194681587,-25.164058592920057,8.89394639823847,NaN
1528416000,605.2,608.45,593.33,598.68,-15.189708765378782,-23.219462854725666,8.029754089346884,NaN
1528502400,599.29,608.97,591,592.87,-14.633612531419203,-21.29782464174647,6.6642121103272665,NaN
1528588800,592.44,592.87,501.13,524.11,-19.516287988785166,-20.036078435913492,0.5197904471283259,NaN
1528675200,524.64,535.51,508.66,531.69,-22.514665763202515,-19.343567931598987,-3.1710978316035288,-19.343567931598987
1528761600,531.08,538.88,482,493,-27.693626517937446,-19.70322227040368,-7.9904042475337675,NaN
1528848000,493,501.97,449.06,475.47,-32.83402452785299,-20.78464945837679,-12.049375069476199,NaN
1528934400,475.47,529,460,519.29,-32.99161243274011,-22.19065291191649,-10.800959520823621,NaN
1529020800,519.3,521,481.62,487.48,-35.27665580628138,-24.10225628091989,-11.174399525361494,NaN
1529107200,487.47,503.28,483.72,496.74,-35.92622932337167,-26.286269295218787,-9.639960028152885,NaN
1529193600,496.45,507.6,492.7,497.14,-35.99382989290541,-28.597838309388415,-7.395991583516995,NaN
1529280000,497.15,524.48,487.27,517.95,-33.97655022638162,-30.747053608828683,-3.229496617552936,NaN
1529366400,517.77,548.2,510.01,537.97,-30.411826268548225,-31.9576689732468,1.5458427046985754,-31.9576689732468
1529452800,537.68,542.02,515.08,536.49,-27.390440532142634,-32.499421725351255,5.108981193208621,NaN
1529539200,536.34,544.98,521.11,526.18,-25.53356634513375,-32.25941503948418,6.725848694350432,NaN
1529625600,526.32,526.44,450,462.09,-28.900362166193645,-31.822341443744254,2.9219792775506086,NaN
1529712000,462.4,481,455,473.41,-30.305796360286763,-31.523917435693882,1.2181210754071188,NaN
1529798400,473.4,475.81,419.53,454.41,-32.577224331609955,-31.223980605174834,-1.353243726435121,-31.223980605174834
1529884800,454.29,474.47,444.37,458.7,-33.64336049909559,-30.9703285135886,-2.6730319855069915,NaN
1529971200,459.04,460.81,429,429.34,-36.437360510668725,-31.019609693340083,-5.417750817328642,NaN
1530057600,429.81,445.95,420.19,441.64,-37.22995470195059,-31.381099079514414,-5.848855622436176,NaN
1530144000,441.36,443.96,416.45,420.22,-39.13537801760498,-32.350382607187385,-6.784995410417594,NaN
1530230400,420.48,442,404.48,434.77,-39.02156006813078,-33.64272922229718,-5.378830845833605,NaN
1530316800,434.77,463.15,434.51,454.09,-36.94649973656976,-34.910832932456735,-2.0356668041130277,NaN
1530403200,454.2,457.77,443.73,452.1,-35.058443924246205,-35.59506423890702,0.5366203146608157,-35.59506423890702
1530489600,452.14,481.83,444.16,476.25,-31.253175764457126,-35.70032861714817,4.4471528526910475,NaN
1530576000,476.32,486.98,457,461.82,-29.06678987556876,-35.31028034425471,6.243490468685948,NaN
1530662400,461.78,482.7,458.02,467.38,-26.57903124609129,-34.525354871698674,7.946323625607384,NaN
1530748800,467.19,480,458.8,467.87,-24.287949342699108,-33.175420297479825,8.887470954780717,NaN
1530835200,467.79,476,451.29,470.47,-22.0087489985292,-31.484175219321894,9.475426220792695,NaN
1530921600,470.48,487.99,461.5,485.57,-18.76768036422476,-29.221097702279646,10.453417338054887,NaN
1531008000,485.57,495.98,482.05,486.77,-15.918778381630432,-26.654121959335164,10.735343577704732,NaN
1531094400,486.55,488.98,468.2,471.71,-14.706689610291505,-24.183031945304247,9.476342335012742,NaN
1531180800,471.73,473.23,427.69,432.48,-16.71890849758671,-22.145305786786523,5.426397289199812,NaN
1531267200,432.55,452.69,424.2,444.99,-17.10695567711906,-20.57350355486007,3.466547877741011,NaN
1531353600,444.99,445.36,416.94,431.14,-18.320873488124505,-19.379512845144045,1.0586393570195405,NaN
1531440000,431.14,442.47,424.62,432.46,-18.95786466782249,-18.532716558669733,-0.425148109152758,-18.532716558669733
1531526400,432.43,440,428.26,433.19,-19.182654171371382,-17.96546153963332,-1.2171926317380617,NaN
1531612800,433.2,455,430.52,449.78,-17.816746754819974,-17.499683512554515,-0.31706324226545846,NaN
1531699200,449.79,480.57,444.03,478.49,-14.253295112167791,-16.998085151214852,2.7447900390470608,-16.998085151214852
1531785600,478.49,512,465.29,498.76,-9.682006274053776,-16.305110472595224,6.623104198541448,NaN
1531872000,498.89,515.47,468.01,479.41,-7.533765659872643,-15.508118922548684,7.974353262676042,NaN
1531958400,479.4,484.15,462.57,468.57,-6.629545626997185,-14.387078603594293,7.757532976597108,NaN
1532044800,468.7,471.02,440,449.04,-7.403509468738662,-13.308917913774248,5.905408445035587,NaN
1532131200,449.04,468.97,441.18,460.23,-7.03287134510316,-12.054695453438544,5.021824108335384,NaN
1532217600,460.23,472.2,454.19,457.47,-6.88250960897733,-10.712989335789082,3.8304797268117525,NaN
1532304000,457.47,469.82,447.11,450.05,-7.278180503933129,-9.390270039407053,2.112089535473924,NaN
1532390400,450.05,484.27,448.47,479.28,-5.173498948654242,-7.985464727610861,2.811965778956619,NaN
1532476800,479.24,485.77,464,472.1,-4.038338197952498,-6.850469514920273,2.8121313169677746,NaN
1532563200,472.11,485,460,462.64,-3.8575901659446004,-6.203312169574809,2.3457220036302084,NaN
1532649600,462.17,474,455.84,470.09,-3.077715324161261,-5.708195465606877,2.6304801414456165,NaN
1532736000,470.09,472,460.82,469.29,-2.4954462563918582,-5.248851091095174,2.753404834703316,NaN
1532822400,468.44,472,461.6,466.4,-2.2413557188928053,-4.675278452223413,2.4339227333306077,NaN
1532908800,466.4,469.79,446.1,456.23,-2.828021471918987,-4.208072910758505,1.3800514388395175,NaN
1532995200,456.19,457.3,427,432.22,-5.170759352815082,-4.017878437851588,-1.152880914963494,-4.017878437851588
1533081600,432.2,434.99,406.55,420.41,-7.889419979126046,-4.0857939350952455,-3.8036260440308007,NaN
1533168000,420.37,425.52,407.43,410.62,-10.710485484308435,-4.701014661279045,-6.009470823029391,NaN
1533254400,410.62,420.01,396.61,417.52,-12.248237826154366,-5.613225731079252,-6.635012095075114,NaN
1533340800,417.58,419.53,401.86,407.21,-14.135898631576083,-6.755260005038306,-7.3806386265377775,NaN
1533427200,407.21,413.24,400.16,408.79,-15.327702412102212,-8.11636968147619,-7.211332730626022,NaN
1533513600,408.77,413.28,397.08,405.28,-16.36677714143633,-9.657628668703353,-6.709148472732977,NaN
1533600000,405.19,412.76,369.19,378.21,-19.153781249701638,-11.536787061015445,-7.616994188686192,NaN
1533686400,378.2,380.42,347.25,355.48,-22.932274140796153,-13.770592913112909,-9.161681227683244,NaN
1533772800,355.48,369.9,350.51,363.3,-25.00747769774148,-15.974672729215841,-9.032804968525637,NaN
1533859200,363.21,365.87,325.95,331.81,-28.860386721584746,-18.304780145044585,-10.55560657654016,NaN
1533945600,331.88,332.98,304.45,317.69,-32.676536108110554,-20.745452436578155,-11.931083671532399,NaN
1534032000,317.49,327.13,313.42,317.89,-35.278060144754875,-23.304321583089322,-11.973738561665552,NaN
1534118400,317.96,321.99,280.68,283.81,-39.63289453078954,-26.137321127446373,-13.495573403343169,NaN
1534204800,283.81,283.81,250,278.41,-43.02391412633477,-29.214677984583325,-13.809236141751448,NaN
1534291200,278.47,304.45,276.3,281.12,-44.97421250886924,-32.39328191429809,-12.58093059457115,NaN
1534377600,281.46,298.6,277.55,287.17,-45.50707634123819,-35.321425813357706,-10.185650527880483,NaN
1534464000,286.84,318,285,317.51,-42.98567818892059,-37.549581818704866,-5.436096370215722,NaN
1534550400,317.51,321.33,281.79,294.11,-42.387025184239576,-39.48064265053799,-2.9063825337015885,NaN
1534636800,294.1,307.4,288.2,299.42,-41.011362286734595,-40.83075104666575,-0.180611240068842,NaN
1534723200,299.3,304.04,269.5,270.51,-41.772408594538604,-41.84140354515776,0.06899495061915673,-41.84140354515776
1534809600,270.51,285.9,269.7,281.21,-41.03906984886322,-42.48151573450313,1.4424458856399056,NaN
1534896000,281.09,298.89,259.5,270.8,-40.827262343290045,-42.614223269225405,1.786960925935361,NaN
1534982400,270.68,280.3,267.55,275.99,-39.78203125096587,-42.254014060851084,2.471982809885212,NaN
1535068800,276.06,283.1,270.22,281.19,-38.09494670568665,-41.489651193830795,3.394704488144143,NaN
1535155200,281.05,282.71,275.99,277.55,-36.629396743366044,-40.50324234962278,3.8738456062567366,NaN
1535241600,277.54,277.91,268.69,274.29,-35.32380179575455,-39.65192275038211,4.328120954627565,NaN
1535328000,274.17,288.15,271.59,287.71,-32.82780801291642,-38.58978750912398,5.761979496207559,NaN
1535414400,287.71,298,282.66,295.44,-29.881513077497175,-37.35313759698649,7.471624519489318,NaN
1535500800,295.44,297,283.55,288.4,-27.794227722653147,-35.800006388999215,8.005778666346067,NaN
1535587200,288.35,291,271.88,283.89,-26.201918937830555,-34.15143406555114,7.949515127720588,NaN
1535673600,283.9,289,276.59,281.41,-24.853620956128168,-32.376585022533156,7.522964066404988,NaN
1535760000,281.46,302,281.34,295.71,-22.373289250166124,-30.44228035577763,8.068991105611506,NaN
1535846400,295.8,299.33,288.87,295.41,-20.198974788228156,-28.453839031615573,8.254864243387416,NaN
1535932800,295.51,296.62,285.99,289.09,-18.769423858923744,-26.469397600010875,7.699973741087131,NaN
1536019200,289.09,292.64,283,285.3,-17.73784493871176,-24.515402393672787,6.777557454961027,NaN
1536105600,285.18,287.62,227,228.53,-21.25614812158028,-23.22966240574655,1.9735142841662672,NaN
1536192000,228.28,233.19,212,229.7,-23.67708482472142,-22.540281488771466,-1.1368033359499528,-22.540281488771466
1536278400,229.73,234.69,213.5,215.22,-26.45910549157304,-22.39193457420701,-4.067170917366031,NaN
1536364800,215.19,220.2,190.01,196.71,-29.81380424205139,-22.79325516356488,-7.0205490784865106,NaN
1536451200,196.87,208.6,185.02,195.81,-32.174165892801625,-23.606649045417484,-8.567516847384141,NaN
1536537600,196.13,203.42,187.1,197.15,-33.549900338343235,-24.848494721881607,-8.701405616461628,NaN
1536624000,197.22,200.2,176.16,185.18,-35.200291709199576,-26.515307713100654,-8.684983996098921,NaN
1536710400,185.14,185.22,167.32,183.12,-36.25652094039248,-28.458318499930517,-7.79820244046196,NaN
1536796800,183.17,215,183.15,210.68,-34.47235272049636,-30.31770825346214,-4.15464446703422,NaN
1536883200,210.91,224.2,202.6,208.82,-32.83002887048664,-31.603695003340622,-1.226333867146021,NaN
1536969600,208.55,227.42,207.64,221.29,-30.174418687482017,-32.3256209880918,2.151202300609782,-32.3256209880918
1537056000,221.62,223.5,208.1,220.17,-27.839289128860372,-32.47897472556817,4.6396855967078,NaN
1537142400,220.24,225,192.4,196.16,-27.607842447560103,-32.23386785951358,4.626025411953478,NaN
1537228800,196.25,215.47,193.47,208.17,-26.15382761238112,-31.564941383911307,5.411113771530186,NaN
1537315200,208.42,214.84,197.58,209.79,-24.58736211345311,-30.569103803367952,5.981741689914841,NaN
1537401600,209.79,226.68,205.56,224,-21.946315216988665,-29.096439748677856,7.15012453168919,NaN
1537488000,224,252.11,220.66,247.73,-17.734027019280177,-27.038384868554267,9.30435784927409,NaN
1537574400,247.67,255.13,232.7,241.01,-14.767772425414194,-24.848987057989582,10.081214632575389,NaN
1537660800,241.01,249.73,237,244.5,-11.997085522238137,-22.534215574850858,10.53713005261272,NaN
1537747200,244.54,246.2,225.3,228.06,-11.00105349812884,-20.403841664922727,9.402788166793886,NaN
1537833600,228.06,228.1,203.61,219.62,-10.76859474991636,-18.507097845040064,7.738503095123704,NaN
1537920000,219.5,223.6,207.5,214.42,-10.878564736360545,-16.648289210462334,5.769724474101789,NaN
1538006400,214.38,234,205.01,229.13,-9.667304016493603,-14.816453255363719,5.149149238870116,NaN
1538092800,229.1,234.42,215.53,221.84,-9.189680329800211,-13.10559972384673,3.9159193940465187,NaN
1538179200,221.89,237.77,214.18,231.62,-7.930577095726477,-11.54829548815093,3.617718392424454,NaN
1538265600,231.62,239,226.5,232.94,-6.748424110674648,-10.327672942750317,3.5792488320756686,NaN
1538352000,233.04,235.88,224.46,231.61,-5.851427622549437,-9.336967964654232,3.4855403421047946,NaN
1538438400,231.62,232.51,223.37,225.69,-5.554220372621728,-8.621094059141297,3.0668736865195694,NaN
1538524800,225.7,226.43,216.51,220.77,-5.650548363446205,-8.026593488621005,2.3760451251748,NaN
1538611200,220.67,227.16,219.49,222.66,-5.510856067215286,-7.442400301654219,1.9315442344389329,NaN
1538697600,222.66,231.75,219.35,228.37,-4.883110181937894,-6.776238684496146,1.8931285025582518,NaN
1538784000,228.36,228.86,223.15,225.4,-4.572561580288209,-6.210156191584436,1.637594611296227,NaN
1538870400,225.39,227.75,221.48,226.14,-4.218113968394164,-5.657759929205986,1.4396459608118226,NaN
1538956800,226.26,232.7,224.21,230.01,-3.5836252243929323,-5.1747652768355925,1.5911400524426602,NaN
1539043200,230.01,231.02,226.56,228.4,-3.1741126731168094,-4.777619561551388,1.6035068884345787,NaN
1539129600,228.4,228.78,224.05,226.74,-2.9495189343891752,-4.455185262866915,1.5056663284777398,NaN
1539216000,226.7,226.91,189.01,191.58,-5.544728752373032,-4.454130638394838,-1.0905981139781948,-4.454130638394838
1539302400,191.55,201.87,190.04,196.96,-7.085651216578356,-4.613586510965076,-2.4720647056132794,NaN
1539388800,196.96,202.78,196.27,201.3,-7.865967663273949,-4.875265577193817,-2.990702086080132,NaN
1539475200,201.39,203.56,194.33,197.01,-8.72990826779872,-5.302687586733908,-3.427220681064812,NaN
1539561600,196.84,239,194.6,214.39,-7.920859929260587,-5.6747207366197285,-2.2461391926408583,NaN
1539648000,214.39,219.95,211.55,215.09,-7.140883482494104,-5.999472904853055,-1.1414105776410493,NaN
1539734400,215.2,216.99,210,212.85,-6.62710269391647,-6.337637068133448,-0.2894656257830217,NaN
1539820800,212.9,215.3,203.53,206.24,-6.676338797521851,-6.726773304178453,0.050434506656602096,-6.726773304178453
1539907200,206.25,208,204.21,205,-6.737747838266529,-7.147687626831492,0.40993978856496316,NaN
1539993600,205.1,209.69,203.57,207.91,-6.4769401312914,-7.251266668933533,0.7743265376421329,NaN
1540080000,207.91,211.99,206.74,207.49,-6.232296598689317,-7.156449489168084,0.9241528904787675,NaN
1540166400,207.46,209.3,205,206.67,-6.035014097662753,-6.953010204100173,0.9179961064374202,NaN
1540252800,206.67,207.8,202.14,205.85,-5.877086051585934,-6.6360299578543085,0.7589439062683745,NaN
1540339200,205.85,207.95,204.73,205.35,-5.726263952219938,-6.392185960405347,0.6659220081854089,NaN
1540425600,205.35,205.94,202.88,203.93,-5.656118273773984,-6.227212048325334,0.5710937745513496,NaN
1540512000,203.84,209,203,204.92,-5.457729286116631,-6.097281669680907,0.6395523835642756,NaN
1540598400,204.92,206.15,203.09,204.45,-5.277592850930773,-5.94186545339301,0.664272602462237,NaN
1540684800,204.45,205.94,203.62,204.99,-5.033239884891373,-5.75247568079577,0.7192357959043978,NaN
1540771200,204.99,205.49,195.28,196.96,-5.425006194861709,-5.6355941323035825,0.21058793744187376,NaN
1540857600,196.95,198.6,195.91,197.27,-5.645392834355732,-5.570382602933184,-0.07501023142254848,-5.570382602933184
1540944000,197.24,201.45,193.01,198.73,-5.637258231858368,-5.526187506732697,-0.11107072512567129,NaN
1541030400,198.7,200.95,197.88,199.96,-5.4685230506213145,-5.480791617736628,0.012268567115313544,-5.480791617736628
1541116800,199.93,203.74,199.34,202.35,-5.083348500642188,-5.409356567561322,0.3260080669191341,NaN
1541203200,202.31,202.69,198.59,200.31,-4.886378713614192,-5.32382994976579,0.4374512361515981,NaN
1541289600,200.27,218.76,199,212.11,-3.7350618865852425,-5.132422460928969,1.3973605743437263,NaN
1541376000,212.13,213.39,207.62,210.66,-2.906137741345077,-4.868927448752781,1.9627897074077039,NaN
1541462400,210.64,221.25,209.11,220.74,-1.419474804289706,-4.467397995352595,3.047923191062889,NaN
1541548800,220.77,224.8,217.01,219.07,-0.3717534170891952,-3.9059254644889827,3.5341720473997875,NaN
1541635200,219.06,220.78,212.49,212.79,-0.04762123717895861,-3.2839508425804524,3.236329605401494,NaN
1541721600,212.79,215.51,209.1,210.77,0.04573156744791618,-2.652507531546421,2.6982390989943372,NaN
1541808000,210.78,215.55,209.02,213.25,0.31618482956358207,-2.0097622115258766,2.3259470410894587,NaN
1541894400,213.27,213.99,209,212.54,0.46783698843410093,-1.3929638238507336,1.8608008122848345,NaN
1541980800,212.6,214.22,210.9,212.89,0.609241534689545,-0.782339351816985,1.39158088650653,NaN
1542067200,212.91,213.8,209.2,209.84,0.4697808055769883,-0.3151346082434038,0.7849154138203921,NaN
1542153600,209.84,210.3,176.16,187.43,-1.432529233534865,-0.15140032959782465,-1.2811289039370404,-0.15140032959782465
1542240000,187.43,190,170.99,184.35,-3.1523159680694164,-0.3439382366844591,-2.808377731384957,NaN
1542326400,184.35,185,173,176.89,-5.058903113723886,-0.864732647421647,-4.194170466302239,NaN
1542412800,176.93,177.91,173.94,176.2,-6.550059388937797,-1.5872257753948513,-4.962833613542945,NaN
1542499200,176.2,182.94,176.1,178.97,-7.422731007536299,-2.4170549503930974,-5.0056760571432015,NaN
1542585600,179.04,179.33,146.47,150.81,-10.268240326865197,-3.593102189996295,-6.675138136868902,NaN
1542672000,150.76,154.7,126.95,133.82,-13.735938621759743,-5.171299480017833,-8.56463914174191,NaN
1542758400,133.68,142.01,127.15,138.23,-15.94446647534653,-7.010600370021842,-8.93386610532469,NaN
1542844800,138.36,140.4,125.64,126.63,-18.41844736946328,-9.10929238947076,-9.30915497999252,NaN
1542931200,126.58,128.9,118.56,125.02,-20.27528770109936,-11.202932219200148,-9.07235548189921,NaN
1543017600,125,130.81,112.32,114.89,-22.307110893109382,-13.331242766426811,-8.97586812668257,NaN
1543104000,114.83,122.35,102.95,118.67,-23.34324460886529,-15.362836265886967,-7.980408342978324,NaN
1543190400,118.65,121.5,106.41,110.68,-24.526389319399215,-17.36020625816046,-7.166183061238755,NaN
1543276800,110.66,114.31,102.36,111.43,-25.114022476434087,-19.32590531026021,-5.788117166173876,NaN
1543363200,111.38,126.8,111.37,122.9,-24.373233383211442,-20.89312676096535,-3.4801066222460904,NaN
1543449600,122.88,124,114.78,117.98,-23.90756405509441,-22.023307364669204,-1.8842566904252074,NaN
1543536000,117.99,120.26,111.09,113.73,-23.609303880015887,-22.874955965188022,-0.7343479148278647,NaN
1543622400,113.71,120.8,111.35,118.1,-22.757968370994092,-23.35712496535811,0.5991565943640182,-23.35712496535811
1543708800,118.09,120.73,116,116.57,-21.95366883120785,-23.543611757592387,1.5899429263845377,NaN
1543795200,116.63,116.96,106.7,108.76,-21.696355301959855,-23.47575002524244,1.7793947232825857,NaN
1543881600,108.76,113.2,106,109.94,-21.15337341662925,-23.23243100388288,2.0790575872536294,NaN
1543968000,109.92,110.58,102.38,102.71,-21.063648310838843,-22.847682002931727,1.7840336920928834,NaN
1544054400,102.73,104.68,90.2,91,-21.687440341221404,-22.466950654574763,0.7795103133533594,NaN
1544140800,91.18,96.9,82.07,93.05,-21.765483210139706,-22.17720063534457,0.41171742520486276,NaN
1544227200,93.06,98,84.55,90.38,-21.791579666299157,-21.942091258811764,0.1505115925126077,NaN
1544313600,90.39,98.7,88.63,93.26,-21.3339449277768,-21.689273597451866,0.3553286696750675,NaN
1544400000,93.26,95.21,88.11,89.91,-20.999513780184913,-21.493889754028622,0.49437597384370946,NaN
1544486400,89.88,91.65,85.83,87.76,-20.66969434796694,-21.35122592255741,0.6815315745904726,NaN
1544572800,87.77,91.31,86.63,89.41,-20.044112805938994,-21.167643422999536,1.123530617060542,NaN
1544659200,89.39,90.71,84.71,86.34,-19.570462164111518,-20.99176439494201,1.4213022308304915,NaN
1544745600,86.35,87.25,82.2,83.82,-19.177368787590154,-20.78217778124771,1.6048089936575565,NaN
1544832000,83.82,85,81.79,83.76,-18.65563045797836,-20.44531001644293,1.7896795584645702,NaN
1544918400,83.75,87.64,83.73,84.67,-17.96166874152493,-20.02266396437462,2.0609952228496873,NaN
1545004800,84.68,97,84.4,94.02,-16.467406214485635,-19.43108913639534,2.9636829219097045,NaN
1545091200,94.03,101.3,91.34,100.39,-14.60087681336384,-18.682970457016122,4.082093643652282,NaN
1545177600,100.39,107.55,97.75,98.74,-13.10372840150643,-17.805660970496294,4.701932568989864,NaN
1545264000,98.73,116,97.88,114.05,-10.560108097042573,-16.68237360928247,6.122265512239899,NaN
1545350400,113.71,118,104.76,107.69,-8.954250501271261,-15.450166686541612,6.495916185270351,NaN
1545436800,107.67,115.5,105.38,115.2,-6.994968903430248,-14.052889657577028,7.05792075414678,NaN
1545523200,115.18,131.94,114.91,129.03,-4.276956609925989,-12.397288304503233,8.120331694577244,NaN
1545609600,129.03,157.67,128.8,138.03,-1.3807708345602379,-10.477859457456777,9.097088622896539,NaN
1545696000,138.01,139.26,119.68,127.6,0.07203307302900441,-8.474114811395227,8.546147884424231,NaN
1545782400,127.61,135.32,122.51,129.35,1.3490500026441765,-6.494508565047472,7.843558567691648,NaN
1545868800,129.35,131.09,111.22,113.8,1.0937322124265023,-4.750663117737435,5.8443953301639375,NaN
1545955200,113.75,136.66,111.87,135.3,2.596332437043131,-3.006211913454152,5.602544350497283,NaN
1546041600,135.3,145.42,128.5,132.89,3.5517447789844283,-1.4382282605622612,4.9899730395466895,NaN
1546128000,133,139,127.03,137.77,4.649099237440041,0.07325504373899447,4.575844193701046,NaN
1546214400,137.81,138.66,128.7,131.45,4.951709149478603,1.4006637162844224,3.5510454331941803,NaN
1546300800,131.45,140.67,130,139.1,5.742623363759762,2.5139503800272838,3.228672983732478,NaN
1546387200,139.1,155.37,137.76,152.01,7.326700046016967,3.4814471445358617,3.845252901481105,NaN
1546473600,152.01,153.64,143.11,146.3,8.028792033016003,4.365531473423307,3.663260559592697,NaN
1546560000,146.3,154.8,143.54,151.97,8.939675589405368,5.208934316396772,3.7307412730085963,NaN
1546646400,152.08,159.26,151.2,152.83,9.620058141113248,6.156303864028633,3.4637542770846146,NaN
1546732800,152.83,157.4,147.51,153.86,10.125656343834663,6.992895409227692,3.1327609346069716,NaN
1546819200,153.89,155.48,147.86,149.34,10.045818396179499,7.714459144471588,2.3313592517079105,NaN
1546905600,149.29,151.65,145.2,147.6,9.729981617860744,8.279001631185,1.450979986675744,NaN
1546992000,147.62,151.5,146.77,148.1,9.411534209002895,8.774537748909921,0.6369964600929734,NaN
1547078400,148.11,149.45,121,124.95,7.208060778028766,8.937364128273144,-1.7293033502443773,8.937364128273144
1547164800,124.96,127.36,120.08,124.65,5.375617938627045,8.720577227452042,-3.344959288824997,NaN
1547251200,124.67,126.19,122,123.35,3.7749790423592913,8.247931339601296,-4.472952297242005,NaN
1547337600,123.35,124.25,111.87,114.16,1.7447921117522753,7.448499842084285,-5.70370773033201,NaN
1547424000,114.17,130.05,113.94,126.95,1.15459104518834,6.507892386981518,-5.353301341793178,NaN
1547510400,126.95,129.4,116,118.95,0.04084843126858573,5.387358174474176,-5.346509743205591,NaN
1547596800,118.93,126.88,118.52,121.48,-0.6303840831274385,4.201113454551183,-4.831497537678621,NaN
1547683200,121.49,122.99,116.8,121.54,-1.14430831425679,2.9928590176492347,-4.137167331906024,NaN
1547769600,121.56,121.98,117.66,119.17,-1.722974782358051,1.7556913519424628,-3.478666134300514,NaN
1547856000,119.16,125.29,119.14,122.6,-1.8830926729518325,0.7455631907223963,-2.6286558636742288,NaN
1547942400,122.61,123.32,115.68,117.47,-2.3963121864033354,-0.11798460094764589,-2.2783275854556897,NaN
1548028800,117.56,118.5,113.61,115.63,-2.9178794725957857,-0.8616355470537655,-2.05624392554202,NaN
1548115200,115.62,119.49,111.39,117.81,-3.119359489155727,-1.4020968360435435,-1.7172626531121833,NaN
1548201600,117.8,118.95,114.8,116.44,-3.3509536959858224,-1.9027129183962284,-1.448240777589594,NaN
1548288000,116.4,117.15,113.61,116.39,-3.4982032461121264,-2.295940882549641,-1.2022623635624856,NaN
1548374400,116.4,117.5,114.3,115.11,-3.675812400813797,-2.634321806737014,-1.041490594076783,NaN
1548460800,115.13,118,115,115.34,-3.754727694089297,-2.9243684044961813,-0.8303592895931158,NaN
1548547200,115.32,116.15,111.04,112.05,-4.036217138175928,-3.18139533292039,-0.8548218052555381,NaN
1548633600,112.04,112.87,100.91,105.5,-4.733267646925555,-3.4980814411396923,-1.2351862057858622,NaN
1548720000,105.49,106.61,102.22,104.45,-5.309210152106303,-3.8217367706622443,-1.4874733814440586,NaN
1548806400,104.41,109.8,103.45,108.29,-5.393618551867789,-4.096818890581356,-1.2967996612864328,NaN
1548892800,108.29,110.61,105.46,106.44,-5.54586309809838,-4.366430402686095,-1.1794326954122845,NaN
1548979200,106.47,108.35,103.77,106.73,-5.578808391035764,-4.613969813247199,-0.9648385777885649,NaN
1549065600,106.71,111.15,106.07,110.42,-5.246685091872337,-4.808245573887223,-0.43843951798511327,NaN
1549152000,110.41,111.11,105.82,107.36,-5.1707858108539995,-4.974353730558357,-0.19643208029564274,NaN
1549238400,107.33,109.3,106.57,107.68,-5.026867162639036,-5.115702560397216,0.08883539775818061,-5.115702560397216
1549324800,107.65,108.18,106.47,107.27,-4.889530704206919,-5.210515178845104,0.3209844746381849,NaN
1549411200,107.28,107.83,101.21,104.5,-4.947178428179399,-5.2342830434288645,0.28710461524946584,NaN
1549497600,104.49,106.18,103.82,104.48,-4.937561363734133,-5.1929887336097345,0.25542736987560133,NaN
1549584000,104.48,123,103.41,119.25,-3.6955245028298975,-5.004311617049969,1.3087871142200713,NaN
1549670400,119.32,121.99,117.64,119.19,-2.685090785564995,-4.686448026768482,2.001357241203487,NaN
1549756800,119.19,126.49,115.81,125.12,-1.3897926790404682,-4.221001836546782,2.831209157506314,NaN
1549843200,125.12,125.28,119.24,120.89,-0.6965557844239356,-3.71543191349696,3.0188761290730244,NaN
1549929600,120.88,123.89,118.18,122.41,-0.024229946369104027,-3.143592372998638,3.119362426629534,NaN
1550016000,122.4,126.47,120.7,121.86,0.4589225472222296,-2.5340601830140534,2.992982730236283,NaN
1550102400,121.86,124.5,120.1,120.42,0.7173591442271459,-1.911072422076935,2.628431566304081,NaN
