Date,Time,Open,High,Low,Close,FinalDecision,ChEDec,HiLo,HiLoDec,Macd,Signal,Histogram,Crossover,MacdDec,Rsi,RsiMa,Stoch_K,Stoch_D,pairA,pairB,Profit,AllProfit
1/11/2022 2:21:00 PM +11:00,1667272860,0.12718,0.12746,0.12718,0.12745,-,-,-,-,,,,-,-,,,,,
1/11/2022 2:22:00 PM +11:00,1667272920,0.12746,0.12765,0.12746,0.12765,-,-,-,-,,,,-,idle,,,,,
1/11/2022 2:23:00 PM +11:00,1667272980,0.12769,0.1279,0.1276,0.12787,-,-,-,-,,,,-,idle,,,,,
1/11/2022 2:24:00 PM +11:00,1667273040,0.1278,0.12798,0.12773,0.12798,-,-,-,-,,,,-,idle,,,,,
1/11/2022 2:25:00 PM +11:00,1667273100,0.12796,0.12797,0.12752,0.12752,-,-,-,idle,,,,-,idle,,,,,
1/11/2022 2:26:00 PM +11:00,1667273160,0.12756,0.12767,0.12746,0.12755,-,-,-,idle,,,,-,idle,,,,,
1/11/2022 2:27:00 PM +11:00,1667273220,0.12755,0.12755,0.12724,0.12725,-,-,-,idle,,,,-,idle,,,,,
1/11/2022 2:28:00 PM +11:00,1667273280,0.12728,0.12735,0.127,0.12709,-,-,-,idle,,,,-,idle,,,,,
1/11/2022 2:29:00 PM +11:00,1667273340,0.12714,0.12735,0.12714,0.1273,-,-,-,idle,,,,-,idle,,,,,
1/11/2022 2:30:00 PM +11:00,1667273400,0.1273,0.12739,0.12706,0.12706,-,-,lh,idle,,,,-,idle,,,,,
1/11/2022 2:31:00 PM +11:00,1667273460,0.12707,0.12716,0.127,0.12703,-,-,-,idle,,,,-,idle,,,,,
1/11/2022 2:32:00 PM +11:00,1667273520,0.12705,0.12705,0.12659,0.12661,-,-,ll,idle,,,,-,idle,,,,,
1/11/2022 2:33:00 PM +11:00,1667273580,0.12686,0.12703,0.12686,0.12694,-,-,-,idle,,,,-,idle,,,,,
1/11/2022 2:34:00 PM +11:00,1667273640,0.127,0.12704,0.1267,0.12683,-,-,-,sell,,,,-,idle,,,,,
1/11/2022 2:35:00 PM +11:00,1667273700,0.12684,0.12742,0.12684,0.12723,-,-,-,idle,,,,-,idle,46.58,,46.58,46.58,
1/11/2022 2:36:00 PM +11:00,1667273760,0.12733,0.12749,0.12733,0.1274,-,-,-,idle,,,,-,idle,49.46,,48.02,47.3,
1/11/2022 2:37:00 PM +11:00,1667273820,0.12739,0.12765,0.1273,0.1273,-,-,hh,idle,,,,-,idle,47.83,,46.44,47.01,
1/11/2022 2:38:00 PM +11:00,1667273880,0.12728,0.12735,0.12712,0.12715,-,-,-,idle,,,,-,idle,45.41,,30.91,41.79,
1/11/2022 2:39:00 PM +11:00,1667273940,0.12714,0.12746,0.12711,0.12718,-,-,-,idle,,,,-,idle,46,,19.27,32.21,
1/11/2022 2:40:00 PM +11:00,1667274000,0.1272,0.12741,0.12713,0.12731,-,-,-,idle,,,,-,idle,48.58,,30.97,27.05,
1/11/2022 2:41:00 PM +11:00,1667274060,0.12736,0.12738,0.12691,0.12695,-,-,hl,idle,,,,-,idle,42.51,,30.97,27.07,
1/11/2022 2:42:00 PM +11:00,1667274120,0.12701,0.12731,0.12701,0.12731,-,-,-,idle,,,,-,idle,49.33,,58.84,40.26,
1/11/2022 2:43:00 PM +11:00,1667274180,0.12725,0.12751,0.12723,0.12736,-,-,-,buy,,,,-,idle,50.21,,66.05,51.95,
1/11/2022 2:44:00 PM +11:00,1667274240,0.12735,0.12737,0.12726,0.12737,-,-,-,idle,,,,-,idle,50.4,,99.39,74.76,
1/11/2022 2:45:00 PM +11:00,1667274300,0.12738,0.12755,0.12729,0.12729,-,-,lh,idle,,,,-,idle,48.83,,93.35,86.26,
1/11/2022 2:46:00 PM +11:00,1667274360,0.12734,0.12754,0.12734,0.12745,-,-,-,idle,0.0039,,,-,idle,52.05,,93.35,95.36,
1/11/2022 2:47:00 PM +11:00,1667274420,0.12745,0.12749,0.1273,0.12735,-,-,-,idle,0.0037,,,-,idle,49.93,,85.95,90.88,
1/11/2022 2:48:00 PM +11:00,1667274480,0.12728,0.12739,0.12698,0.12698,-,sell,-,idle,0.0035,,,-,idle,42.97,47.86,60.86,80.05,
1/11/2022 2:49:00 PM +11:00,1667274540,0.12699,0.12718,0.12697,0.12713,-,-,-,idle,0.0032,,,-,idle,46.24,47.84,40.56,62.45,
1/11/2022 2:50:00 PM +11:00,1667274600,0.12719,0.12725,0.12693,0.12714,-,-,hl,idle,0.003,,,-,idle,46.46,47.63,28.43,43.28,
1/11/2022 2:51:00 PM +11:00,1667274660,0.12716,0.12769,0.12713,0.12761,-,buy,hh,idle,0.0029,,,-,idle,55.67,48.19,60.17,43.05,
1/11/2022 2:52:00 PM +11:00,1667274720,0.12762,0.12766,0.12741,0.12753,-,-,-,buy,0.0027,,,-,idle,53.97,48.8,76.16,54.92,
1/11/2022 2:53:00 PM +11:00,1667274780,0.12759,0.12762,0.12742,0.12762,-,-,-,idle,0.0026,,,-,idle,55.61,49.48,95.54,77.29,
1/11/2022 2:54:00 PM +11:00,1667274840,0.1276,0.12793,0.1276,0.12791,-,-,-,idle,0.0025,0.0031,-0.0006,-,idle,60.5,50.34,95.54,89.08,
1/11/2022 2:55:00 PM +11:00,1667274900,0.12786,0.12809,0.12765,0.12781,-,-,hh,idle,0.0023,0.0029,-0.0006,-,idle,58.13,51.45,95.33,95.47,
1/11/2022 2:56:00 PM +11:00,1667274960,0.12768,0.1277,0.12754,0.12763,-,-,-,idle,0.0022,0.0028,-0.0006,-,idle,54.01,51.78,83.13,91.33,
1/11/2022 2:57:00 PM +11:00,1667275020,0.12761,0.12761,0.12733,0.12734,-,-,-,idle,0.002,0.0026,-0.0006,-,idle,48.1,51.63,59.54,79.33,
1/11/2022 2:58:00 PM +11:00,1667275080,0.12734,0.12767,0.12733,0.12767,-,-,-,idle,0.0019,0.0025,-0.0006,-,idle,54.24,51.91,52.15,64.94,
1/11/2022 2:59:00 PM +11:00,1667275140,0.12766,0.12766,0.12749,0.1275,-,-,-,idle,0.0018,0.0023,-0.0006,-,idle,50.9,52.06,46.23,52.64,
1/11/2022 3:00:00 PM +11:00,1667275200,0.12746,0.12773,0.12714,0.12721,-,-,-,idle,0.0016,0.0022,-0.0006,-,idle,45.72,51.6,41.72,46.7,
1/11/2022 3:01:00 PM +11:00,1667275260,0.1272,0.12737,0.12707,0.12733,-,-,-,idle,0.0015,0.002,-0.0005,-,idle,48.08,51.47,30.01,39.32,
1/11/2022 3:02:00 PM +11:00,1667275320,0.12731,0.1275,0.12716,0.12742,-,-,-,idle,0.0014,0.0019,-0.0005,-,idle,49.83,51.96,24.2,31.98,
1/11/2022 3:03:00 PM +11:00,1667275380,0.12742,0.12758,0.12705,0.12711,-,-,-,idle,0.0013,0.0018,-0.0005,-,idle,44.28,51.82,18.97,24.39,
1/11/2022 3:04:00 PM +11:00,1667275440,0.12708,0.12708,0.12651,0.12677,-,sell,ll,idle,0.0011,0.0016,-0.0005,-,idle,39.13,51.3,9.26,17.48,
1/11/2022 3:05:00 PM +11:00,1667275500,0.12671,0.12698,0.12671,0.1269,-,-,-,idle,0.001,0.0015,-0.0005,-,idle,41.91,50.31,4.34,10.86,
1/11/2022 3:06:00 PM +11:00,1667275560,0.1269,0.12693,0.12674,0.12681,-,-,-,sell,0.0009,0.0014,-0.0005,-,idle,40.53,49.35,6.52,6.71,
1/11/2022 3:07:00 PM +11:00,1667275620,0.12671,0.12671,0.12583,0.12604,-,-,-,idle,0.0008,0.0013,-0.0005,-,idle,31.09,47.6,6.52,5.79,
1/11/2022 3:08:00 PM +11:00,1667275680,0.12602,0.12613,0.12566,0.12591,-,-,ll,idle,0.0006,0.0011,-0.0005,-,idle,29.83,45.41,2.18,5.08,
1/11/2022 3:09:00 PM +11:00,1667275740,0.12588,0.12619,0.12582,0.12612,-,-,-,idle,0.0005,0.001,-0.0005,-,idle,34.46,43.72,6.33,5.01,
1/11/2022 3:10:00 PM +11:00,1667275800,0.1261,0.12617,0.12568,0.12587,-,-,-,sell,0.0004,0.0009,-0.0005,-,idle,31.77,42.13,8.98,5.83,
1/11/2022 3:11:00 PM +11:00,1667275860,0.12587,0.12608,0.12587,0.1259,-,-,-,idle,0.0003,0.0008,-0.0004,-,idle,32.45,41.02,12.56,9.29,
1/11/2022 3:12:00 PM +11:00,1667275920,0.12591,0.126,0.1256,0.12565,-,-,ll,idle,0.0002,0.0007,-0.0004,-,idle,29.78,39.27,6.24,9.26,
1/11/2022 3:13:00 PM +11:00,1667275980,0.12566,0.12601,0.12563,0.12601,-,-,-,idle,0.0002,0.0006,-0.0004,-,idle,37.72,38.33,16.79,11.86,
1/11/2022 3:14:00 PM +11:00,1667276040,0.12603,0.12625,0.12603,0.12613,-,-,-,sell,0.0002,0.0005,-0.0003,-,idle,40.15,37.93,30.44,17.82,
1/11/2022 3:15:00 PM +11:00,1667276100,0.12627,0.1264,0.12617,0.12637,-,-,-,idle,0.0002,0.0004,-0.0002,-,idle,44.79,37.7,55.4,34.21,
1/11/2022 3:16:00 PM +11:00,1667276160,0.12638,0.12642,0.12612,0.12612,-,-,-,idle,0.0001,0.0003,-0.0002,-,idle,41.21,37.08,67.57,51.14,
1/11/2022 3:17:00 PM +11:00,1667276220,0.12623,0.1295,0.12589,0.12944,-,buy,-,idle,0.0004,0.0003,0.0001,green,buy,72.58,39.1,83.66,68.88,
1/11/2022 3:18:00 PM +11:00,1667276280,0.12941,0.12983,0.12858,0.12898,-,-,-,idle,0.0005,0.0003,0.0002,-,idle,67.23,41.11,87.87,79.7,
1/11/2022 3:19:00 PM +11:00,1667276340,0.12899,0.1311,0.12896,0.13076,-,-,-,idle,0.0008,0.0003,0.0005,-,idle,74.93,43.47,95.83,89.12,
1/11/2022 3:20:00 PM +11:00,1667276400,0.13073,0.13469,0.13065,0.1339,-,-,-,idle,0.0012,0.0004,0.0008,-,idle,82.67,46.48,95.83,93.18,
1/11/2022 3:21:00 PM +11:00,1667276460,0.13393,0.13677,0.13381,0.13548,-,-,hh,idle,0.0017,0.0006,0.0011,-,idle,85.15,50.34,100,97.22,
1/11/2022 3:22:00 PM +11:00,1667276520,0.13553,0.13584,0.13432,0.13488,-,-,-,idle,0.002,0.0008,0.0012,-,idle,80.44,53.95,97.16,97.66,
1/11/2022 3:23:00 PM +11:00,1667276580,0.13475,0.13611,0.1346,0.13558,-,-,-,idle,0.0022,0.001,0.0012,-,idle,81.71,57.33,95.09,97.42,
1/11/2022 3:24:00 PM +11:00,1667276640,0.13568,0.13811,0.13557,0.13752,-,-,-,idle,0.0026,0.0013,0.0013,-,idle,84.68,61.11,94.81,95.69,
1/11/2022 3:25:00 PM +11:00,1667276700,0.13751,0.13883,0.13713,0.13751,-,-,hh,idle,0.0028,0.0016,0.0012,-,idle,84.61,64.83,97.32,95.74,
1/11/2022 3:26:00 PM +11:00,1667276760,0.13752,0.13786,0.13668,0.13714,-,-,-,idle,0.0029,0.0019,0.0011,-,idle,81.67,68.54,96.94,96.36,
1/11/2022 3:27:00 PM +11:00,1667276820,0.13712,0.13743,0.136,0.13601,-,-,-,idle,0.0029,0.0021,0.0008,-,idle,73.31,71.08,88.45,94.24,
1/11/2022 3:28:00 PM +11:00,1667276880,0.13601,0.13661,0.1355,0.13628,-,-,hl,idle,0.0029,0.0024,0.0005,-,idle,74,73.5,80.32,88.57,
1/11/2022 3:29:00 PM +11:00,1667276940,0.13641,0.13786,0.13641,0.13752,-,-,-,idle,0.0029,0.0025,0.0004,-,idle,76.93,75.79,76.53,81.77,
1/11/2022 3:30:00 PM +11:00,1667277000,0.13752,0.13981,0.13737,0.1396,-,-,-,idle,0.0031,0.0027,0.0004,-,idle,80.83,78.62,77.25,78.03,
1/11/2022 3:31:00 PM +11:00,1667277060,0.13976,0.14015,0.13898,0.1393,-,-,-,idle,0.0031,0.0028,0.0003,-,idle,78.76,79.07,73.83,75.87,
1/11/2022 3:32:00 PM +11:00,1667277120,0.13922,0.142,0.13915,0.14155,-,-,hh,idle,0.0033,0.0029,0.0004,-,idle,82.4,80.15,72.31,74.46,
1/11/2022 3:33:00 PM +11:00,1667277180,0.14165,0.14198,0.13962,0.13977,-,-,-,idle,0.0033,0.003,0.0003,-,idle,71.9,79.93,47.02,64.38,
1/11/2022 3:34:00 PM +11:00,1667277240,0.13977,0.14035,0.13922,0.13976,-,-,-,idle,0.0032,0.0031,0.0002,-,idle,71.85,79.16,25.58,48.3,
1/11/2022 3:35:00 PM +11:00,1667277300,0.13972,0.14123,0.1397,0.14112,-,-,-,idle,0.0033,0.0031,0.0002,-,idle,74.7,78.41,7.41,26.67,
1/11/2022 3:36:00 PM +11:00,1667277360,0.14118,0.1435,0.14103,0.14119,-,-,hh,idle,0.0033,0.0031,0.0001,-,idle,74.84,78.01,15.18,16.06,
1/11/2022 3:37:00 PM +11:00,1667277420,0.14119,0.14182,0.14,0.14153,-,-,-,idle,0.0032,0.0032,0,-,idle,75.56,77.57,24.81,15.8,
1/11/2022 3:38:00 PM +11:00,1667277480,0.14164,0.14283,0.14091,0.14119,-,-,-,idle,0.0032,0.0032,-0.0001,red,sell,73.32,76.76,21.24,20.41,
1/11/2022 3:39:00 PM +11:00,1667277540,0.14118,0.14346,0.14108,0.1425,-,-,-,idle,0.0032,0.0032,-0.0001,-,idle,76.24,76.16,27.34,24.46,
1/11/2022 3:40:00 PM +11:00,1667277600,0.14262,0.14336,0.1414,0.14269,-,-,-,idle,0.0032,0.0032,-0.0001,-,idle,76.64,75.81,32.85,27.14,
1/11/2022 3:41:00 PM +11:00,1667277660,0.14256,0.14259,0.14165,0.14187,-,-,-,idle,0.003,0.0032,-0.0002,-,idle,71.08,75.65,29.02,29.73,
1/11/2022 3:42:00 PM +11:00,1667277720,0.14194,0.14249,0.14155,0.14157,-,-,-,idle,0.0029,0.0032,-0.0003,-,idle,69.1,75.3,15.14,25.67,
1/11/2022 3:43:00 PM +11:00,1667277780,0.14154,0.14181,0.139,0.14,-,-,hl,idle,0.0026,0.0031,-0.0005,-,idle,59.75,74.07,0,14.72,
1/11/2022 3:44:00 PM +11:00,1667277840,0.14001,0.141,0.13972,0.14001,-,-,-,idle,0.0024,0.003,-0.0006,-,idle,59.78,72.57,0.05,5.06,
1/11/2022 3:45:00 PM +11:00,1667277900,0.14002,0.1413,0.1396,0.14067,-,-,-,idle,0.0022,0.0029,-0.0007,-,idle,62.27,71.39,3.77,1.28,
1/11/2022 3:46:00 PM +11:00,1667277960,0.14067,0.14103,0.13926,0.13939,-,-,-,idle,0.002,0.0027,-0.0008,-,idle,55.15,69.44,3.77,2.53,
1/11/2022 3:47:00 PM +11:00,1667278020,0.13926,0.1399,0.13882,0.13976,-,-,hl,idle,0.0018,0.0026,-0.0008,-,idle,56.69,68.36,6.11,4.55,
1/11/2022 3:48:00 PM +11:00,1667278080,0.13967,0.1403,0.13958,0.13979,-,-,-,idle,0.0016,0.0024,-0.0008,-,idle,56.82,67.28,4.99,4.96,
1/11/2022 3:49:00 PM +11:00,1667278140,0.13984,0.1405,0.13983,0.13998,-,-,-,idle,0.0015,0.0022,-0.0008,-,idle,57.68,66.07,8.92,6.67,
1/11/2022 3:50:00 PM +11:00,1667278200,0.14002,0.14083,0.13994,0.14083,-,-,-,idle,0.0014,0.002,-0.0006,-,idle,61.41,65.11,16.24,10.05,
1/11/2022 3:51:00 PM +11:00,1667278260,0.14074,0.14197,0.14074,0.14196,-,-,-,idle,0.0014,0.0019,-0.0004,-,idle,65.72,64.4,30.04,18.4,
1/11/2022 3:52:00 PM +11:00,1667278320,0.14198,0.14212,0.14072,0.14109,-,-,lh,idle,0.0014,0.0017,-0.0004,-,idle,60.14,63.46,33.86,26.71,
1/11/2022 3:53:00 PM +11:00,1667278380,0.14109,0.1414,0.14066,0.1411,-,-,hl,idle,0.0013,0.0016,-0.0003,-,idle,60.19,62.32,31.97,31.96,
1/11/2022 3:54:00 PM +11:00,1667278440,0.14116,0.14207,0.14116,0.14145,-,-,-,idle,0.0013,0.0015,-0.0002,-,idle,61.7,61.25,29.28,31.7,
1/11/2022 3:55:00 PM +11:00,1667278500,0.14138,0.14212,0.14077,0.14166,-,-,-,buy,0.0012,0.0014,-0.0002,-,idle,62.62,60.64,39.38,33.54,
1/11/2022 3:56:00 PM +11:00,1667278560,0.14189,0.14232,0.14151,0.14155,-,-,-,idle,0.0012,0.0014,-0.0002,-,idle,61.78,60.12,52.48,40.38,
1/11/2022 3:57:00 PM +11:00,1667278620,0.14156,0.14205,0.14071,0.14199,-,-,-,idle,0.0012,0.0013,-0.0001,-,idle,63.86,60.42,66.24,52.7,
1/11/2022 3:58:00 PM +11:00,1667278680,0.14189,0.14238,0.14127,0.14154,-,-,hh,idle,0.0011,0.0013,-0.0002,-,idle,60.25,60.45,64.49,61.07,
1/11/2022 3:59:00 PM +11:00,1667278740,0.1416,0.14165,0.14114,0.14131,-,-,-,idle,0.0011,0.0012,-0.0002,-,idle,58.43,60.18,53.93,61.56,
1/11/2022 4:00:00 PM +11:00,1667278800,0.14138,0.14181,0.1405,0.14167,-,-,-,idle,0.001,0.0012,-0.0002,-,idle,60.45,60.55,40.33,52.92,
1/11/2022 4:01:00 PM +11:00,1667278860,0.1417,0.14265,0.14067,0.1407,-,-,hh,idle,0.0009,0.0011,-0.0003,-,idle,53,60.29,24.23,39.5,
1/11/2022 4:02:00 PM +11:00,1667278920,0.1407,0.14123,0.14001,0.14087,-,-,ll,idle,0.0008,0.0011,-0.0003,-,idle,54.07,60.09,16.66,27.07,
1/11/2022 4:03:00 PM +11:00,1667278980,0.14094,0.14135,0.14061,0.14096,-,-,-,idle,0.0007,0.001,-0.0003,-,idle,54.66,59.88,7.13,16.01,
