Date,Time,Open,High,Low,Close,FinalDecision,swingDec,ChEDec,HiLo,HiLoDec,Macd,Signal,Histogram,Crossover,MacdDec,Rsi,RsiMa,Stoch_K,Stoch_D,pairA,pairB,Profit,AllProfit
8/12/2022 9:19:00 PM +11:00,1670494740,1233.03,1233.41,1233.03,1233.27,-,-,-,-,-,,,,-,-,,,,,
8/12/2022 9:20:00 PM +11:00,1670494800,1233.41,1234.26,1233.41,1234.25,-,-,-,-,-,,,,-,idle,,,,,
8/12/2022 9:21:00 PM +11:00,1670494860,1234.11,1235.12,1233.92,1234.3,-,-,-,-,-,,,,-,idle,,,,,
8/12/2022 9:22:00 PM +11:00,1670494920,1234.29,1234.76,1234.08,1234.35,-,-,-,-,-,,,,-,idle,,,,,
8/12/2022 9:23:00 PM +11:00,1670494980,1234.36,1234.49,1234.11,1234.17,-,-,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:24:00 PM +11:00,1670495040,1234.16,1234.16,1233.43,1233.43,-,sell,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:25:00 PM +11:00,1670495100,1233.43,1233.88,1233.43,1233.88,-,-,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:26:00 PM +11:00,1670495160,1233.87,1233.88,1233.19,1233.19,-,-,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:27:00 PM +11:00,1670495220,1233.4,1233.41,1233.05,1233.05,-,-,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:28:00 PM +11:00,1670495280,1233.02,1233.32,1233.01,1233.2,-,-,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:29:00 PM +11:00,1670495340,1233.19,1233.2,1233.19,1233.19,-,-,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:30:00 PM +11:00,1670495400,1233.2,1233.57,1233.19,1233.57,-,-,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:31:00 PM +11:00,1670495460,1233.56,1233.57,1233.21,1233.21,-,-,-,lh,idle,,,,-,idle,,,,,
8/12/2022 9:32:00 PM +11:00,1670495520,1233.22,1233.39,1233.22,1233.39,-,-,-,-,idle,,,,-,idle,,,,,
8/12/2022 9:33:00 PM +11:00,1670495580,1233.39,1233.39,1233.38,1233.39,-,-,-,-,idle,,,,-,idle,51.38,,51.38,51.38,
8/12/2022 9:34:00 PM +11:00,1670495640,1233.39,1233.39,1233.34,1233.34,-,-,-,-,idle,,,,-,idle,50.75,,51.06,51.22,
8/12/2022 9:35:00 PM +11:00,1670495700,1233.33,1233.38,1233.08,1233.08,-,-,-,-,idle,,,,-,idle,47.5,,34.04,45.49,
8/12/2022 9:36:00 PM +11:00,1670495760,1233.08,1233.08,1233.06,1233.08,-,-,-,hl,idle,,,,-,idle,47.5,,16.92,34.01,
8/12/2022 9:37:00 PM +11:00,1670495820,1233.08,1233.08,1233.08,1233.08,-,-,-,-,idle,,,,-,idle,47.5,,0,16.99,
8/12/2022 9:38:00 PM +11:00,1670495880,1233.08,1233.27,1233.08,1233.26,-,-,-,lh,idle,,,,-,idle,50.25,,23.68,13.53,
8/12/2022 9:39:00 PM +11:00,1670495940,1232.89,1232.98,1232.89,1232.97,-,-,-,ll,idle,,,,-,idle,46.07,,23.68,15.79,
8/12/2022 9:40:00 PM +11:00,1670496000,1232.98,1232.98,1232.97,1232.98,-,-,-,-,idle,,,,-,idle,46.23,,24.72,24.03,
8/12/2022 9:41:00 PM +11:00,1670496060,1232.98,1232.98,1232.97,1232.97,-,-,sell,-,sell,,,,-,idle,46.08,,1.13,16.51,
8/12/2022 9:42:00 PM +11:00,1670496120,1232.98,1233.4,1232.98,1233.35,-,-,-,-,idle,,,,-,idle,52.51,,34.46,20.1,
8/12/2022 9:43:00 PM +11:00,1670496180,1233.34,1233.35,1233.3,1233.3,-,-,-,-,idle,,,,-,idle,51.64,,62.24,32.61,
8/12/2022 9:44:00 PM +11:00,1670496240,1233.31,1233.46,1233.31,1233.46,-,-,-,-,idle,37.3701,,,-,idle,54.26,,95.49,64.06,
8/12/2022 9:45:00 PM +11:00,1670496300,1233.46,1233.77,1233.46,1233.76,-,buy,-,-,idle,35.4325,,,-,idle,58.77,,95.49,84.4,
8/12/2022 9:46:00 PM +11:00,1670496360,1233.76,1234.44,1233.76,1234.44,-,-,buy,-,idle,33.5649,,,-,idle,66.78,51.23,100,96.99,
8/12/2022 9:47:00 PM +11:00,1670496420,1234.45,1235.73,1234.44,1234.7,-,-,-,hh,idle,31.7399,,,-,idle,69.23,52.51,100,98.5,
8/12/2022 9:48:00 PM +11:00,1670496480,1234.22,1234.64,1234.22,1234.64,-,-,-,-,idle,29.9435,,,-,idle,67.98,53.74,98.2,99.4,
8/12/2022 9:49:00 PM +11:00,1670496540,1234.64,1234.64,1234.28,1234.28,-,-,-,-,idle,28.1662,,,-,idle,60.88,54.69,86.18,94.79,
8/12/2022 9:50:00 PM +11:00,1670496600,1233.93,1233.94,1233.93,1233.94,-,-,-,-,idle,26.4256,,,-,idle,55.03,55.23,65.75,83.38,
8/12/2022 9:51:00 PM +11:00,1670496660,1233.78,1233.78,1233.54,1233.54,-,sell,-,-,idle,24.7288,,,-,idle,49.06,55.34,38.52,63.48,
8/12/2022 9:52:00 PM +11:00,1670496720,1233.54,1233.55,1233.35,1233.36,-,-,sell,hl,idle,23.1033,30.0528,-6.9495,-,idle,46.61,55.08,17.99,40.75,
8/12/2022 9:53:00 PM +11:00,1670496780,1233.36,1233.37,1233.36,1233.36,-,-,-,-,idle,21.5664,28.2968,-6.7304,-,idle,46.61,55.12,5.85,20.78,
8/12/2022 9:54:00 PM +11:00,1670496840,1233.36,1233.37,1233.36,1233.37,-,-,-,-,idle,20.1173,26.5951,-6.4778,-,idle,46.78,55.16,2.55,8.8,
8/12/2022 9:55:00 PM +11:00,1670496900,1233.37,1233.6,1233.25,1233.26,-,-,-,-,idle,18.744,24.9483,-6.2044,-,idle,45.07,55.09,1.77,3.39,
8/12/2022 9:56:00 PM +11:00,1670496960,1233.26,1233.36,1233.25,1233.36,-,-,-,hl,idle,17.4624,23.3619,-5.8996,-,idle,46.97,54.69,3.63,2.65,
8/12/2022 9:57:00 PM +11:00,1670497020,1233.36,1233.93,1233.36,1233.64,-,-,-,lh,idle,16.2816,21.8439,-5.5624,-,idle,51.98,54.72,12.16,5.85,
8/12/2022 9:58:00 PM +11:00,1670497080,1233.53,1233.53,1233.37,1233.37,-,-,-,-,idle,15.1494,20.3976,-5.2482,-,idle,47.33,54.22,15.28,10.36,
8/12/2022 9:59:00 PM +11:00,1670497140,1233.31,1233.32,1233.31,1233.31,-,-,-,hl,idle,14.0849,19.0264,-4.9415,-,idle,46.34,53.33,14.42,13.95,
8/12/2022 10:00:00 PM +11:00,1670497200,1233.32,1234.06,1233.32,1233.75,-,-,-,-,idle,13.1255,17.7372,-4.6117,-,idle,53.96,52.42,17.15,15.62,
8/12/2022 10:01:00 PM +11:00,1670497260,1234.02,1234.1,1233.86,1234.01,-,-,buy,-,buy,12.245,16.5307,-4.2857,-,idle,57.77,51.6,32.5,21.36,
8/12/2022 10:02:00 PM +11:00,1670497320,1234.01,1234.02,1233.91,1233.91,-,-,-,-,idle,11.4076,15.402,-3.9943,-,idle,55.85,50.73,53.48,34.38,
8/12/2022 10:03:00 PM +11:00,1670497380,1233.91,1234.32,1233.91,1234.1,-,-,-,hh,idle,10.6367,14.3486,-3.7118,-,idle,58.66,50.57,74.55,53.51,
8/12/2022 10:04:00 PM +11:00,1670497440,1234.1,1234.1,1233.92,1233.92,-,-,-,-,idle,9.8972,13.3656,-3.4684,-,idle,55.09,50.58,80.65,69.56,
8/12/2022 10:05:00 PM +11:00,1670497500,1233.91,1233.92,1233.91,1233.92,-,-,-,-,idle,9.2049,12.4481,-3.2432,-,idle,55.09,51.01,82.48,79.23,
8/12/2022 10:06:00 PM +11:00,1670497560,1233.92,1233.92,1233.68,1233.68,-,-,sell,-,idle,8.5386,11.5878,-3.0492,-,idle,50.35,51.28,62.1,75.08,
8/12/2022 10:07:00 PM +11:00,1670497620,1233.49,1233.49,1233.38,1233.38,-,-,-,-,idle,7.8952,10.7817,-2.8865,-,idle,45.12,51.17,37.65,60.74,
8/12/2022 10:08:00 PM +11:00,1670497680,1233.38,1233.38,1233.12,1233.12,-,-,-,-,idle,7.2805,10.0257,-2.7452,-,idle,41.14,50.77,13.08,37.61,
8/12/2022 10:09:00 PM +11:00,1670497740,1233.12,1233.13,1233.12,1233.13,-,-,-,-,idle,6.7167,9.3136,-2.5969,-,idle,41.35,50.5,0.54,17.09,
8/12/2022 10:10:00 PM +11:00,1670497800,1233.12,1233.12,1232.86,1232.86,-,-,-,-,idle,6.1769,8.6394,-2.4625,-,idle,37.39,49.82,0.41,4.68,
8/12/2022 10:11:00 PM +11:00,1670497860,1232.85,1232.86,1232.85,1232.86,-,-,-,-,idle,5.6835,8.0033,-2.3198,-,idle,37.39,48.77,0.41,0.45,
8/12/2022 10:12:00 PM +11:00,1670497920,1232.85,1232.86,1232.59,1232.64,-,-,-,-,idle,5.2147,7.4009,-2.1862,-,idle,34.28,47.84,0,0.27,
