Date,Time,Open,High,Low,Close,FinalDecision,ChEDec,HiLo,HiLoDec,Macd,Signal,Histogram,Crossover,MacdDec,Rsi,RsiMa,Stoch_K,Stoch_D,pairA,pairB,Profit,AllProfit
16/11/2022 5:36:00 PM +11:00,1668580560,2.3268,2.3268,2.3268,2.3268,-,-,-,-,,,,-,-,,,,,
16/11/2022 5:37:00 PM +11:00,1668580620,2.3292,2.3292,2.3292,2.3292,-,-,-,-,,,,-,idle,,,,,
16/11/2022 5:38:00 PM +11:00,1668580680,2.331,2.3368,2.331,2.3368,-,-,-,-,,,,-,idle,,,,,
16/11/2022 5:39:00 PM +11:00,1668580740,2.337,2.3387,2.3368,2.3368,-,-,-,-,,,,-,idle,,,,,
16/11/2022 5:40:00 PM +11:00,1668580800,2.3393,2.3414,2.339,2.3414,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:41:00 PM +11:00,1668580860,2.3414,2.3414,2.3414,2.3414,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:42:00 PM +11:00,1668580920,2.3414,2.3414,2.3414,2.3414,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:43:00 PM +11:00,1668580980,2.342,2.3456,2.342,2.3456,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:44:00 PM +11:00,1668581040,2.3415,2.3459,2.3415,2.3459,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:45:00 PM +11:00,1668581100,2.3457,2.3461,2.3457,2.3459,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:46:00 PM +11:00,1668581160,2.3465,2.3482,2.3465,2.347,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:47:00 PM +11:00,1668581220,2.3486,2.3527,2.3486,2.3527,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:48:00 PM +11:00,1668581280,2.3509,2.3513,2.3502,2.3502,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 5:49:00 PM +11:00,1668581340,2.3502,2.3502,2.3502,2.3502,-,sell,-,idle,,,,-,idle,,,,,
16/11/2022 5:50:00 PM +11:00,1668581400,2.3474,2.3475,2.3474,2.3475,-,-,-,idle,,,,-,idle,83.28,,83.28,83.28,
16/11/2022 5:51:00 PM +11:00,1668581460,2.3446,2.3446,2.34,2.34,-,-,-,idle,,,,-,idle,66.11,,74.7,78.99,
16/11/2022 5:52:00 PM +11:00,1668581520,2.3415,2.3415,2.3415,2.3415,-,-,-,idle,,,,-,idle,67.55,,52.59,70.19,
16/11/2022 5:53:00 PM +11:00,1668581580,2.3451,2.3451,2.3451,2.3451,-,buy,lh,idle,,,,-,idle,70.76,,33.87,53.72,
16/11/2022 5:54:00 PM +11:00,1668581640,2.344,2.344,2.344,2.344,-,-,-,idle,,,,-,idle,68.53,,16.53,34.33,
16/11/2022 5:55:00 PM +11:00,1668581700,2.342,2.342,2.342,2.342,-,sell,-,idle,,,,-,idle,64.54,,13.73,21.38,
16/11/2022 5:56:00 PM +11:00,1668581760,2.3425,2.3425,2.3425,2.3425,-,-,-,idle,,,,-,idle,65.09,,5.67,11.98,
16/11/2022 5:57:00 PM +11:00,1668581820,2.3387,2.3387,2.3309,2.3309,-,-,ll,idle,,,,-,idle,46.98,,0.97,6.79,
16/11/2022 5:58:00 PM +11:00,1668581880,2.332,2.336,2.332,2.336,-,buy,-,idle,,,,-,idle,53.15,,6.64,4.43,
16/11/2022 5:59:00 PM +11:00,1668581940,2.3361,2.3361,2.3361,2.3361,-,-,-,sell,,,,-,idle,53.27,,11.44,6.35,
16/11/2022 6:00:00 PM +11:00,1668582000,2.3331,2.3331,2.333,2.333,-,sell,-,idle,,,,-,idle,49.24,,13.51,10.53,
16/11/2022 6:01:00 PM +11:00,1668582060,2.3336,2.3336,2.3335,2.3335,-,-,-,idle,0.0678,,,-,idle,49.9,,10.52,11.82,
16/11/2022 6:02:00 PM +11:00,1668582120,2.3404,2.3404,2.3379,2.3379,-,buy,-,idle,0.0643,,,-,idle,55.38,,12.46,12.16,
16/11/2022 6:03:00 PM +11:00,1668582180,2.3417,2.3466,2.3409,2.3466,-,-,-,idle,0.0615,,,-,idle,63.82,61.26,25.84,16.27,
16/11/2022 6:04:00 PM +11:00,1668582240,2.3449,2.3523,2.3449,2.3523,-,-,-,idle,0.0591,,,-,idle,68.07,60.17,52.73,30.34,
16/11/2022 6:05:00 PM +11:00,1668582300,2.3524,2.3524,2.3524,2.3524,-,-,-,idle,0.0565,,,-,idle,68.14,60.32,74.68,51.09,
16/11/2022 6:06:00 PM +11:00,1668582360,2.3498,2.3498,2.3498,2.3498,-,sell,-,idle,0.0536,,,-,idle,64.16,60.07,83.3,70.24,
16/11/2022 6:07:00 PM +11:00,1668582420,2.3498,2.3561,2.3492,2.351,-,-,hh,idle,0.0508,,,-,idle,65.17,59.68,81.87,79.95,
16/11/2022 6:08:00 PM +11:00,1668582480,2.3497,2.3497,2.3471,2.3471,-,-,-,idle,0.0478,,,-,idle,59.31,59.02,71.62,78.93,
16/11/2022 6:09:00 PM +11:00,1668582540,2.3474,2.3474,2.3463,2.3466,-,-,-,idle,0.0448,0.0562,-0.0115,-,idle,58.58,58.59,65.82,73.1,
16/11/2022 6:10:00 PM +11:00,1668582600,2.3469,2.347,2.3433,2.3434,-,-,-,idle,0.0417,0.0533,-0.0116,-,idle,54.01,57.8,48.75,62.06,
16/11/2022 6:11:00 PM +11:00,1668582660,2.3433,2.3465,2.34,2.34,-,-,-,idle,0.0385,0.0505,-0.012,-,idle,49.59,57.99,29.96,48.18,
16/11/2022 6:12:00 PM +11:00,1668582720,2.3415,2.3415,2.3355,2.3355,-,-,-,idle,0.0352,0.0475,-0.0123,-,idle,44.41,57.36,11.69,30.13,
16/11/2022 6:13:00 PM +11:00,1668582780,2.3353,2.3353,2.3304,2.3304,-,-,ll,idle,0.0318,0.0445,-0.0127,-,idle,39.38,56.37,0.62,14.09,
16/11/2022 6:14:00 PM +11:00,1668582840,2.3346,2.3346,2.3326,2.3326,-,-,-,idle,0.029,0.0415,-0.0125,-,idle,42.41,55.88,3.51,5.27,
16/11/2022 6:15:00 PM +11:00,1668582900,2.331,2.331,2.331,2.331,-,-,-,sell,0.0263,0.0384,-0.0121,-,idle,40.81,55.23,5.17,3.1,
16/11/2022 6:16:00 PM +11:00,1668582960,2.3343,2.3343,2.3341,2.3341,-,buy,-,idle,0.0242,0.0355,-0.0113,-,idle,45.12,54.5,11.82,6.83,
16/11/2022 6:17:00 PM +11:00,1668583020,2.3324,2.3324,2.3285,2.3285,-,sell,-,idle,0.0218,0.0326,-0.0108,-,idle,39.52,52.76,8.48,8.49,
16/11/2022 6:18:00 PM +11:00,1668583080,2.3284,2.3284,2.3219,2.3219,-,-,-,idle,0.0191,0.0297,-0.0106,-,idle,34.14,50.34,6.82,9.04,
16/11/2022 6:19:00 PM +11:00,1668583140,2.3242,2.3268,2.3223,2.3223,-,-,-,idle,0.0168,0.027,-0.0101,-,idle,34.72,47.95,0.79,5.36,
