Date,Time,Open,High,Low,Close,FinalDecision,ChEDec,HiLo,HiLoDec,Macd,Signal,Histogram,Crossover,MacdDec,Rsi,RsiMa,Stoch_K,Stoch_D,pairA,pairB,Profit,AllProfit
16/11/2022 10:10:00 AM +11:00,1668553800,0.21736,0.21776,0.21736,0.21754,-,-,-,-,,,,-,-,,,,,
16/11/2022 10:11:00 AM +11:00,1668553860,0.2172,0.2176,0.21719,0.2176,-,-,-,-,,,,-,idle,,,,,
16/11/2022 10:12:00 AM +11:00,1668553920,0.21777,0.21823,0.21777,0.21823,-,-,-,-,,,,-,idle,,,,,
16/11/2022 10:13:00 AM +11:00,1668553980,0.21809,0.21836,0.21809,0.21836,-,-,-,-,,,,-,idle,,,,,
16/11/2022 10:14:00 AM +11:00,1668554040,0.21835,0.21851,0.21793,0.21793,-,sell,-,idle,,,,-,idle,,,,,
16/11/2022 10:15:00 AM +11:00,1668554100,0.21816,0.21886,0.21816,0.21886,-,buy,-,idle,,,,-,idle,,,,,
16/11/2022 10:16:00 AM +11:00,1668554160,0.21865,0.21865,0.2186,0.2186,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 10:17:00 AM +11:00,1668554220,0.21867,0.21901,0.21861,0.21895,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 10:18:00 AM +11:00,1668554280,0.21891,0.22,0.21877,0.21992,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 10:19:00 AM +11:00,1668554340,0.21981,0.21992,0.21981,0.21992,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 10:20:00 AM +11:00,1668554400,0.21938,0.22127,0.21907,0.22127,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 10:21:00 AM +11:00,1668554460,0.22081,0.22081,0.2203,0.22043,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 10:22:00 AM +11:00,1668554520,0.22054,0.22057,0.22017,0.22025,-,sell,-,idle,,,,-,idle,,,,,
16/11/2022 10:23:00 AM +11:00,1668554580,0.22022,0.22022,0.21924,0.21994,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 10:24:00 AM +11:00,1668554640,0.22,0.22033,0.21962,0.21989,-,-,-,idle,,,,-,idle,68.1,,68.1,68.1,
16/11/2022 10:25:00 AM +11:00,1668554700,0.2203,0.22052,0.22012,0.22052,-,buy,-,idle,,,,-,idle,71.12,,69.61,68.86,
16/11/2022 10:26:00 AM +11:00,1668554760,0.22052,0.22059,0.2203,0.22058,-,-,-,idle,,,,-,idle,71.4,,79.74,72.49,
16/11/2022 10:27:00 AM +11:00,1668554820,0.22059,0.22076,0.22051,0.22061,-,-,-,idle,,,,-,idle,71.55,,90.37,79.91,
16/11/2022 10:28:00 AM +11:00,1668554880,0.2206,0.22119,0.2206,0.221,-,-,-,idle,,,,-,idle,73.46,,100,90.04,
16/11/2022 10:29:00 AM +11:00,1668554940,0.22101,0.22174,0.22101,0.2213,-,-,-,idle,,,,-,idle,74.86,,100,96.79,
16/11/2022 10:30:00 AM +11:00,1668555000,0.2213,0.2213,0.22057,0.22057,-,sell,-,idle,,,,-,idle,65.77,,66.67,88.89,
16/11/2022 10:31:00 AM +11:00,1668555060,0.22056,0.22191,0.22052,0.22101,-,buy,hh,idle,,,,-,idle,68.27,,42.5,69.72,
16/11/2022 10:32:00 AM +11:00,1668555120,0.22097,0.22103,0.22048,0.22048,-,sell,-,idle,,,,-,idle,62.36,,9.17,39.45,
16/11/2022 10:33:00 AM +11:00,1668555180,0.22055,0.22055,0.22004,0.22005,-,-,-,idle,,,,-,idle,57.97,,9.17,20.28,
16/11/2022 10:34:00 AM +11:00,1668555240,0.22006,0.22012,0.21995,0.22007,-,-,-,idle,,,,-,idle,58.12,,0.29,6.21,
16/11/2022 10:35:00 AM +11:00,1668555300,0.22007,0.22011,0.21962,0.21962,-,-,-,idle,0.0071,,,-,idle,53.56,,0.29,3.25,
16/11/2022 10:36:00 AM +11:00,1668555360,0.21961,0.21961,0.21935,0.21957,-,-,-,idle,0.0066,,,-,idle,53.06,,0.29,0.29,
16/11/2022 10:37:00 AM +11:00,1668555420,0.21984,0.21984,0.21924,0.21924,-,-,hl,idle,0.0062,,,-,idle,49.77,64.24,0,0.19,
16/11/2022 10:38:00 AM +11:00,1668555480,0.2196,0.2196,0.21928,0.21943,-,-,-,idle,0.0058,,,-,idle,51.63,63.07,2.47,0.92,
16/11/2022 10:39:00 AM +11:00,1668555540,0.2198,0.22013,0.21976,0.21976,-,buy,-,idle,0.0054,,,-,idle,54.76,61.9,9.1,3.86,
16/11/2022 10:40:00 AM +11:00,1668555600,0.22,0.22083,0.22,0.22083,-,-,-,idle,0.0052,,,-,idle,63.1,61.3,26.81,12.79,
16/11/2022 10:41:00 AM +11:00,1668555660,0.22078,0.22119,0.22078,0.22107,-,-,-,idle,0.0049,,,-,idle,64.68,60.81,44.14,26.68,
16/11/2022 10:42:00 AM +11:00,1668555720,0.22108,0.22108,0.22072,0.22074,-,sell,-,idle,0.0047,,,-,idle,60.84,59.91,52.21,41.05,
16/11/2022 10:43:00 AM +11:00,1668555780,0.22052,0.22098,0.22044,0.22098,-,-,hl,idle,0.0044,0.0056,-0.0012,-,idle,62.58,59.03,57.57,51.31,
16/11/2022 10:44:00 AM +11:00,1668555840,0.22078,0.22083,0.22068,0.22068,-,-,-,idle,0.0042,0.0053,-0.0011,-,idle,59.04,58.55,54.48,54.75,
16/11/2022 10:45:00 AM +11:00,1668555900,0.22084,0.22119,0.22084,0.221,-,buy,-,idle,0.0039,0.005,-0.001,-,idle,61.54,58.07,66.09,59.38,
16/11/2022 10:46:00 AM +11:00,1668555960,0.2212,0.22148,0.22095,0.2214,-,-,-,idle,0.0037,0.0047,-0.001,-,idle,64.45,58.22,75.85,65.47,
16/11/2022 10:47:00 AM +11:00,1668556020,0.22113,0.22237,0.22113,0.22212,-,-,-,idle,0.0036,0.0045,-0.0009,-,idle,69,59.01,92.48,78.14,
16/11/2022 10:48:00 AM +11:00,1668556080,0.22235,0.22246,0.22116,0.22141,-,sell,hh,idle,0.0034,0.0042,-0.0008,-,idle,60.74,59.2,85.18,84.5,
16/11/2022 10:49:00 AM +11:00,1668556140,0.2211,0.2211,0.22033,0.22041,-,-,-,idle,0.0031,0.004,-0.0009,-,idle,51.41,59.04,55.18,77.61,
16/11/2022 10:50:00 AM +11:00,1668556200,0.22054,0.22079,0.22041,0.22044,-,-,-,idle,0.0029,0.0038,-0.0009,-,idle,51.65,58.94,25.1,55.15,
16/11/2022 10:51:00 AM +11:00,1668556260,0.22044,0.22048,0.22012,0.22026,-,-,ll,idle,0.0026,0.0035,-0.0009,-,idle,50.05,58.96,6.08,28.79,
16/11/2022 10:52:00 AM +11:00,1668556320,0.22051,0.2215,0.22051,0.2215,-,buy,-,idle,0.0025,0.0033,-0.0008,-,idle,59.37,59.52,19.65,16.94,
16/11/2022 10:53:00 AM +11:00,1668556380,0.22104,0.22104,0.22094,0.22094,-,-,-,sell,0.0023,0.0031,-0.0008,-,idle,54.43,59.49,24.1,16.61,
16/11/2022 10:54:00 AM +11:00,1668556440,0.22129,0.22213,0.22129,0.22205,-,-,-,idle,0.0023,0.0029,-0.0007,-,idle,61.31,59.36,43.9,29.22,
16/11/2022 10:55:00 AM +11:00,1668556500,0.22214,0.22225,0.22164,0.2217,-,-,lh,idle,0.0021,0.0028,-0.0006,-,idle,58.32,58.91,42.04,36.68,
