Date,Time,Open,High,Low,Close,FinalDecision,ChEDec,HiLo,HiLoDec,Macd,Signal,Histogram,Crossover,MacdDec,Rsi,RsiMa,Stoch_K,Stoch_D,pairA,pairB,Profit,AllProfit
14/11/2022 2:44:00 AM +11:00,1668354240,5.9647,5.9651,5.9537,5.9537,-,-,-,-,,,,-,-,,,,,
14/11/2022 2:45:00 AM +11:00,1668354300,5.9529,5.9822,5.9527,5.9647,-,-,-,-,,,,-,idle,,,,,
14/11/2022 2:46:00 AM +11:00,1668354360,5.9623,5.9675,5.9623,5.9623,-,-,-,-,,,,-,idle,,,,,
14/11/2022 2:47:00 AM +11:00,1668354420,5.9535,5.9612,5.9425,5.9425,-,-,-,-,,,,-,idle,,,,,
14/11/2022 2:48:00 AM +11:00,1668354480,5.9409,5.9545,5.9396,5.9545,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:49:00 AM +11:00,1668354540,5.9562,5.9662,5.9496,5.9522,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:50:00 AM +11:00,1668354600,5.9494,5.9494,5.9337,5.9377,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:51:00 AM +11:00,1668354660,5.9346,5.9426,5.9162,5.9186,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:52:00 AM +11:00,1668354720,5.9231,5.9347,5.9231,5.9346,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:53:00 AM +11:00,1668354780,5.9346,5.9346,5.9223,5.9223,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:54:00 AM +11:00,1668354840,5.9327,5.9327,5.924,5.924,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:55:00 AM +11:00,1668354900,5.9143,5.9236,5.9143,5.9236,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:56:00 AM +11:00,1668354960,5.9236,5.9344,5.9196,5.9339,-,-,-,idle,,,,-,idle,,,,,
14/11/2022 2:57:00 AM +11:00,1668355020,5.9332,5.9393,5.9323,5.9333,-,-,lh,idle,,,,-,idle,,,,,
14/11/2022 2:58:00 AM +11:00,1668355080,5.924,5.924,5.917,5.9219,-,-,hl,idle,,,,-,idle,38.12,,,,
14/11/2022 2:59:00 AM +11:00,1668355140,5.9262,5.9322,5.9262,5.9322,-,-,-,idle,,,,-,idle,42.85,,,,
14/11/2022 3:00:00 AM +11:00,1668355200,5.9322,5.9322,5.9198,5.9198,-,-,-,idle,,,,-,idle,38.98,,,,
14/11/2022 3:01:00 AM +11:00,1668355260,5.9199,5.9199,5.914,5.914,-,-,-,idle,,,,-,idle,37.29,,,,
14/11/2022 3:02:00 AM +11:00,1668355320,5.9192,5.9341,5.9092,5.9092,-,-,lh,idle,,,,-,idle,35.9,,,,
14/11/2022 3:03:00 AM +11:00,1668355380,5.909,5.909,5.8914,5.8921,-,-,-,idle,,,,-,idle,31.4,,,,
14/11/2022 3:04:00 AM +11:00,1668355440,5.8911,5.8961,5.885,5.885,-,-,-,idle,,,,-,idle,29.74,,,,
14/11/2022 3:05:00 AM +11:00,1668355500,5.8831,5.896,5.8805,5.8805,-,-,ll,idle,,,,-,idle,28.7,,,,
14/11/2022 3:06:00 AM +11:00,1668355560,5.8883,5.8964,5.8883,5.8937,-,sell,-,idle,,,,-,idle,35.78,,,,
14/11/2022 3:07:00 AM +11:00,1668355620,5.8947,5.9048,5.8867,5.9048,-,-,-,sell,,,,-,idle,41.09,,,,
14/11/2022 3:08:00 AM +11:00,1668355680,5.8989,5.9112,5.8988,5.9012,-,-,lh,idle,,,,-,idle,39.93,,,,
14/11/2022 3:09:00 AM +11:00,1668355740,5.9097,5.9097,5.9009,5.9009,-,-,-,idle,0.1632,,,-,idle,39.83,,,,
14/11/2022 3:10:00 AM +11:00,1668355800,5.8949,5.9102,5.8949,5.8987,-,-,-,idle,0.1544,,,-,idle,39.06,,,,
14/11/2022 3:11:00 AM +11:00,1668355860,5.8937,5.8988,5.875,5.875,-,-,-,idle,0.1438,,,-,idle,31.87,36.47,,,
14/11/2022 3:12:00 AM +11:00,1668355920,5.8773,5.8773,5.8624,5.8624,-,-,-,idle,0.1329,,,-,idle,28.84,35.8,,,
14/11/2022 3:13:00 AM +11:00,1668355980,5.8705,5.8705,5.8619,5.8661,-,-,-,idle,0.1231,,,-,idle,30.92,34.95,,,
14/11/2022 3:14:00 AM +11:00,1668356040,5.8661,5.8662,5.861,5.861,-,-,-,idle,0.1136,,,-,idle,29.63,34.28,,,
14/11/2022 3:15:00 AM +11:00,1668356100,5.8619,5.8722,5.861,5.8693,-,-,ll,idle,0.1056,,,-,idle,34.42,34.08,,,
14/11/2022 3:16:00 AM +11:00,1668356160,5.8702,5.8788,5.8689,5.8754,-,-,-,idle,0.0986,,,-,idle,37.76,34.21,,,
14/11/2022 3:17:00 AM +11:00,1668356220,5.8744,5.8778,5.8683,5.8728,-,-,-,sell,0.0917,0.1252,-0.0335,-,idle,36.9,34.6,,,
14/11/2022 3:18:00 AM +11:00,1668356280,5.8729,5.893,5.8729,5.8791,-,-,lh,idle,0.0858,0.1166,-0.0308,-,idle,40.46,35.37,,,
14/11/2022 3:19:00 AM +11:00,1668356340,5.8814,5.8814,5.8718,5.8775,-,-,-,idle,0.0801,0.1084,-0.0283,-,idle,39.84,36.17,,,
14/11/2022 3:20:00 AM +11:00,1668356400,5.8804,5.8804,5.8621,5.8621,-,-,-,idle,0.0735,0.1005,-0.0271,-,idle,34.42,36.07,,,
14/11/2022 3:21:00 AM +11:00,1668356460,5.8621,5.8709,5.8544,5.87,-,-,-,idle,0.0681,0.0933,-0.0253,-,idle,39.01,35.92,,,
14/11/2022 3:22:00 AM +11:00,1668356520,5.863,5.864,5.8469,5.8512,-,-,-,idle,0.0616,0.0865,-0.0249,-,idle,33.08,35.43,,,
14/11/2022 3:23:00 AM +11:00,1668356580,5.8512,5.8572,5.8458,5.8512,-,-,-,idle,0.0558,0.0801,-0.0243,-,idle,33.08,34.95,,,
14/11/2022 3:24:00 AM +11:00,1668356640,5.8531,5.855,5.8429,5.8429,-,-,-,idle,0.0499,0.0739,-0.024,-,idle,30.69,34.35,,,
14/11/2022 3:25:00 AM +11:00,1668356700,5.8421,5.85,5.83,5.85,-,-,ll,idle,0.0454,0.068,-0.0226,-,idle,35.01,34.58,,,
14/11/2022 3:26:00 AM +11:00,1668356760,5.8519,5.8524,5.84,5.8411,-,-,-,idle,0.0405,0.0623,-0.0218,-,idle,32.3,34.82,,,
