Date,Time,Open,High,Low,Close,FinalDecision,swingDec,ChEDec,HiLo,HiLoDec,Macd,Signal,Histogram,Crossover,MacdDec,Rsi,RsiMa,Stoch_K,Stoch_D,pairA,pairB,Profit,AllProfit
8/12/2022 10:20:00 PM +11:00,1670498400,1231.94,1232.38,1231.93,1232.38,hodl,-,-,ll,idle,5.0759,7.1812,-2.1053,-,idle,41.41,37.85,39.3,23.5,
8/12/2022 10:21:00 PM +11:00,1670498460,1232.39,1233.39,1232.39,1233.39,buy,buy,buy,-,idle,4.7693,6.6357,-1.8664,-,idle,54.88,38.54,59.21,38.03,
8/12/2022 10:22:00 PM +11:00,1670498520,1233.39,1234.86,1233.39,1234.86,hodl,-,-,-,sell,4.5921,6.1507,-1.5586,-,idle,66.83,40.38,90.4,62.97,
8/12/2022 10:23:00 PM +11:00,1670498580,1234.97,1235.01,1234.84,1235.01,hodl,-,-,-,idle,4.4128,5.723,-1.3102,-,idle,67.77,42.28,100,83.2,
8/12/2022 10:24:00 PM +11:00,1670498640,1235.1,1235.11,1234.34,1234.34,hodl,-,-,-,idle,4.1686,5.3378,-1.1692,-,idle,59.65,43.89,92.45,94.28,
8/12/2022 10:25:00 PM +11:00,1670498700,1234.25,1234.69,1234.25,1234.58,hodl,-,-,-,idle,3.949,4.9937,-1.0448,-,idle,61.43,45.63,86.55,93,
8/12/2022 10:26:00 PM +11:00,1670498760,1234.7,1235.82,1234.7,1235.8,hodl,-,-,-,idle,3.8292,4.6991,-0.8699,-,idle,68.94,48.13,86.55,88.52,
8/12/2022 10:27:00 PM +11:00,1670498820,1235.66,1236.37,1234.84,1235.08,hodl,-,-,hh,idle,3.6342,4.4364,-0.8021,-,idle,61.35,49.72,87.27,86.79,
8/12/2022 10:28:00 PM +11:00,1670498880,1235.07,1235.11,1234.63,1234.64,hodl,-,-,-,idle,3.405,4.204,-0.799,-,idle,57.21,51.39,82.59,85.47,
8/12/2022 10:29:00 PM +11:00,1670498940,1234.64,1235.02,1234.44,1234.44,hodl,-,-,-,idle,3.1707,3.9923,-0.8217,-,idle,55.37,52.66,70.36,80.07,
8/12/2022 10:30:00 PM +11:00,1670499000,1234.45,1234.88,1234.22,1234.22,hodl,-,-,-,idle,2.9334,3.7883,-0.855,-,idle,53.35,53.92,63.15,72.03,
8/12/2022 10:31:00 PM +11:00,1670499060,1234.23,1234.23,1233.44,1233.44,sell,sell,-,-,idle,2.6518,3.5727,-0.9209,-,idle,46.82,54.99,53.12,62.21,
8/12/2022 10:32:00 PM +11:00,1670499120,1233.81,1233.81,1233.34,1233.35,hodl,-,sell,-,idle,2.3938,3.3484,-0.9546,-,idle,46.12,55.31,44.08,53.45,
8/12/2022 10:33:00 PM +11:00,1670499180,1233.35,1233.6,1233.2,1233.3,hodl,-,-,-,idle,2.1604,3.1253,-0.9649,-,idle,45.71,56.2,29.99,42.4,
8/12/2022 10:34:00 PM +11:00,1670499240,1233.3,1233.62,1233.3,1233.62,hodl,-,buy,-,idle,1.9784,2.9063,-0.9279,-,idle,48.84,56.73,21.77,31.95,
8/12/2022 10:35:00 PM +11:00,1670499300,1233.62,1233.71,1233,1233,hodl,-,sell,-,idle,1.7639,2.6768,-0.913,-,idle,43.59,55.93,9.7,20.49,
8/12/2022 10:36:00 PM +11:00,1670499360,1232.86,1233.11,1232.69,1232.79,hodl,-,-,-,idle,1.5589,2.4463,-0.8873,-,idle,41.95,54.15,4.5,11.99,
8/12/2022 10:37:00 PM +11:00,1670499420,1232.85,1232.85,1232.29,1232.75,hodl,-,-,hl,idle,1.3774,2.221,-0.8436,-,idle,41.63,52.28,0,4.73,
8/12/2022 10:38:00 PM +11:00,1670499480,1232.59,1232.86,1232.55,1232.86,hodl,-,-,-,idle,1.2282,2.0051,-0.7769,-,idle,42.92,51.09,1.58,2.03,
8/12/2022 10:39:00 PM +11:00,1670499540,1233,1233.17,1232.89,1233.17,hodl,-,-,lh,idle,1.1221,1.8039,-0.6818,-,idle,46.53,50.02,7.57,3.05,
8/12/2022 10:40:00 PM +11:00,1670499600,1233.16,1233.16,1232.8,1232.8,hodl,-,-,-,idle,0.9966,1.62,-0.6233,-,idle,43.03,48.17,9.95,6.37,
8/12/2022 10:41:00 PM +11:00,1670499660,1232.79,1232.9,1232.79,1232.89,hodl,-,-,-,idle,0.8942,1.4533,-0.5592,-,idle,44.13,46.94,13.74,10.42,
8/12/2022 10:42:00 PM +11:00,1670499720,1232.72,1232.72,1232.15,1232.15,hodl,-,-,-,idle,0.7447,1.296,-0.5514,-,idle,37.69,45.55,7.75,10.48,
8/12/2022 10:43:00 PM +11:00,1670499780,1232.16,1232.31,1231.64,1231.97,hodl,-,-,-,idle,0.6047,1.1434,-0.5387,-,idle,36.3,44.19,5.37,8.95,
8/12/2022 10:44:00 PM +11:00,1670499840,1231.96,1232.09,1230.82,1231.6,hodl,-,-,-,idle,0.4586,0.9984,-0.5398,-,idle,33.57,42.77,0,4.37,
8/12/2022 10:45:00 PM +11:00,1670499900,1231.6,1231.6,1228.11,1231.08,hodl,-,-,ll,idle,0.2975,0.8582,-0.5607,-,idle,30.13,41.58,0,1.79,
8/12/2022 10:46:00 PM +11:00,1670499960,1231.09,1231.09,1229.78,1230.67,hodl,-,-,-,idle,0.1351,0.7202,-0.5851,-,idle,27.72,40.27,0,0,
8/12/2022 10:47:00 PM +11:00,1670500020,1230.68,1232.31,1230.68,1232.19,hodl,-,-,-,sell,0.1276,0.5979,-0.4703,-,idle,45.22,40.23,27.61,9.2,
8/12/2022 10:48:00 PM +11:00,1670500080,1232.09,1234.78,1232.08,1234.78,buy,buy,buy,-,idle,0.3269,0.5096,-0.1826,-,idle,62.07,41.18,60.95,29.52,
8/12/2022 10:49:00 PM +11:00,1670500140,1234.78,1245,1234.78,1240.09,hodl,-,-,hh,idle,0.9029,0.4991,0.4038,green,buy,77.41,43.59,94.28,60.95,
8/12/2022 10:50:00 PM +11:00,1670500200,1240.09,1240.61,1237.8,1239.64,hodl,-,-,-,idle,1.308,0.5451,0.7629,-,idle,74.65,45.93,98.15,84.46,
8/12/2022 10:51:00 PM +11:00,1670500260,1239.7,1239.7,1237.57,1238.36,hodl,-,-,-,idle,1.5084,0.63,0.8784,-,idle,67.31,47.76,91.38,94.6,
8/12/2022 10:52:00 PM +11:00,1670500320,1238.24,1239.41,1237.59,1238.07,hodl,-,-,-,idle,1.625,0.7434,0.8817,-,idle,65.74,49.39,83.55,91.03,
8/12/2022 10:53:00 PM +11:00,1670500380,1237.89,1238.69,1237.48,1238.69,hodl,-,-,hl,idle,1.7474,0.8865,0.8608,-,idle,67.49,50.89,78.74,84.56,
8/12/2022 10:54:00 PM +11:00,1670500440,1238.7,1239.9,1238.18,1238.18,hodl,-,-,-,idle,1.7826,1.0516,0.7311,-,idle,64.56,52.43,76.9,79.73,
8/12/2022 10:55:00 PM +11:00,1670500500,1238.06,1239.96,1237.71,1239.34,hodl,-,-,-,buy,1.8825,1.2457,0.6368,-,idle,67.97,54.13,78.39,78.01,
8/12/2022 10:56:00 PM +11:00,1670500560,1239.29,1239.6,1238.7,1239.53,hodl,-,-,-,idle,1.9544,1.4487,0.5057,-,idle,68.5,56.33,79.07,78.12,
8/12/2022 10:57:00 PM +11:00,1670500620,1239.6,1240.73,1239.56,1240.19,hodl,-,-,-,idle,2.0411,1.6392,0.402,-,idle,70.35,58.76,82.95,80.14,
8/12/2022 10:58:00 PM +11:00,1670500680,1240.33,1240.45,1239.41,1240.07,hodl,-,-,-,idle,2.0763,1.7695,0.3067,-,idle,69.55,61.33,84.01,82.01,
8/12/2022 10:59:00 PM +11:00,1670500740,1240.08,1241.42,1239.86,1240.31,hodl,-,-,-,idle,2.0993,1.8574,0.2418,-,idle,70.28,64.2,85.2,84.06,
8/12/2022 11:00:00 PM +11:00,1670500800,1240.59,1241.55,1240.15,1240.15,hodl,-,-,-,idle,2.0806,1.921,0.1596,-,idle,69.09,67.16,81.33,83.51,
8/12/2022 11:01:00 PM +11:00,1670500860,1240.11,1240.38,1239.51,1239.85,hodl,-,-,-,idle,2.0183,1.9647,0.0536,-,idle,66.82,68.7,63.59,76.71,
8/12/2022 11:02:00 PM +11:00,1670500920,1240,1243.19,1240,1242.48,hodl,-,-,-,idle,2.1563,2.0102,0.1462,-,idle,74.68,69.6,61.3,68.74,
8/12/2022 11:03:00 PM +11:00,1670500980,1242.36,1243.77,1242.14,1243.76,hodl,-,-,-,idle,2.342,2.0723,0.2697,-,idle,77.48,69.61,69.91,64.93,
8/12/2022 11:04:00 PM +11:00,1670501040,1243.77,1244.89,1242.81,1244.66,hodl,-,-,-,idle,2.5326,2.1445,0.388,-,idle,79.22,69.93,92.93,74.71,
8/12/2022 11:05:00 PM +11:00,1670501100,1244.35,1245.38,1243.42,1243.9,hodl,-,-,hh,idle,2.5924,2.2154,0.377,-,idle,74.02,70.41,88.18,83.67,
8/12/2022 11:06:00 PM +11:00,1670501160,1243.55,1243.59,1242.75,1242.99,hodl,-,-,-,idle,2.5371,2.2705,0.2666,-,idle,68.25,70.59,63.22,81.44,
8/12/2022 11:07:00 PM +11:00,1670501220,1242.76,1243,1241.56,1241.56,hodl,-,-,-,idle,2.3508,2.301,0.0498,-,idle,60.29,70.08,29.89,60.43,
8/12/2022 11:08:00 PM +11:00,1670501280,1241.56,1241.86,1241.04,1241.32,hodl,-,-,-,idle,2.1589,2.3077,-0.1487,red,sell,59.04,69.68,8.38,33.83,
8/12/2022 11:09:00 PM +11:00,1670501340,1241.32,1241.54,1241.02,1241.31,hodl,-,-,hl,idle,1.9832,2.2969,-0.3137,-,idle,58.99,69.04,0,12.76,
8/12/2022 11:10:00 PM +11:00,1670501400,1241.32,1242.43,1241.19,1242,hodl,-,-,lh,idle,1.878,2.2813,-0.4033,-,idle,61.63,68.55,4.35,4.24,
8/12/2022 11:11:00 PM +11:00,1670501460,1242,1242,1241.31,1241.31,hodl,-,-,-,idle,1.7191,2.2327,-0.5136,-,idle,57.63,67.64,4.35,2.9,
8/12/2022 11:12:00 PM +11:00,1670501520,1241.48,1242.25,1241.47,1241.73,hodl,-,-,-,idle,1.6085,2.1512,-0.5427,-,idle,59.36,66.91,7.01,5.24,
8/12/2022 11:13:00 PM +11:00,1670501580,1241.73,1241.73,1241.33,1241.38,hodl,-,-,-,idle,1.4756,2.0337,-0.5581,-,idle,57.27,65.98,2.67,4.68,
8/12/2022 11:14:00 PM +11:00,1670501640,1241.38,1241.5,1241.03,1241.33,hodl,-,-,-,idle,1.3507,1.8958,-0.5451,-,idle,56.96,65.12,2.67,4.12,
8/12/2022 11:15:00 PM +11:00,1670501700,1241.27,1241.76,1241.07,1241.38,hodl,-,-,-,idle,1.2414,1.7518,-0.5104,-,idle,57.21,64.43,0.37,1.9,
8/12/2022 11:16:00 PM +11:00,1670501760,1241.03,1241.04,1239.39,1239.42,hodl,-,sell,ll,idle,0.9853,1.6001,-0.6148,-,idle,45.99,62.38,0.37,1.14,
8/12/2022 11:17:00 PM +11:00,1670501820,1239.42,1240.27,1239.41,1239.46,hodl,-,-,-,idle,0.7766,1.4465,-0.6699,-,idle,46.22,60.15,0.61,0.45,
8/12/2022 11:18:00 PM +11:00,1670501880,1239.46,1240.04,1239.46,1239.74,hodl,-,-,-,sell,0.6266,1.2957,-0.6692,-,idle,47.9,57.91,2.51,1.16,
8/12/2022 11:19:00 PM +11:00,1670501940,1239.75,1239.75,1239.01,1239.01,hodl,-,-,-,idle,0.4436,1.1364,-0.6927,-,idle,44.03,55.77,2.51,1.88,
8/12/2022 11:20:00 PM +11:00,1670502000,1239.01,1239.97,1238.85,1239.97,hodl,-,-,-,idle,0.3719,0.9867,-0.6148,-,idle,49.78,54.45,13.17,6.07,
8/12/2022 11:21:00 PM +11:00,1670502060,1239.95,1239.95,1239.08,1239.22,hodl,-,-,-,idle,0.2516,0.8359,-0.5843,-,idle,45.82,53.42,14.29,9.99,
8/12/2022 11:22:00 PM +11:00,1670502120,1239.22,1239.22,1238.8,1238.8,hodl,-,-,-,idle,0.1209,0.6854,-0.5645,-,idle,43.72,52.32,14.29,13.92,
8/12/2022 11:23:00 PM +11:00,1670502180,1238.78,1238.93,1238.46,1238.85,hodl,-,-,ll,idle,0.0212,0.5377,-0.5165,-,idle,44.05,51.25,4,10.86,
8/12/2022 11:24:00 PM +11:00,1670502240,1239.02,1239.02,1238.8,1238.8,hodl,-,-,-,idle,-0.0612,0.3929,-0.4541,-,idle,43.77,49.98,0.73,6.34,
8/12/2022 11:25:00 PM +11:00,1670502300,1238.8,1239.12,1238.68,1238.91,hodl,-,-,lh,sell,-0.1162,0.2705,-0.3868,-,idle,44.59,49.05,2.59,2.44,
8/12/2022 11:26:00 PM +11:00,1670502360,1238.91,1238.93,1238.35,1238.45,hodl,-,-,-,idle,-0.1948,0.1626,-0.3574,-,idle,41.85,47.8,1.98,1.76,
8/12/2022 11:27:00 PM +11:00,1670502420,1238.46,1238.8,1238.3,1238.31,hodl,-,-,-,idle,-0.2652,0.0635,-0.3287,-,idle,41.02,46.64,1.86,2.14,
8/12/2022 11:28:00 PM +11:00,1670502480,1238.29,1238.54,1238.1,1238.51,hodl,-,-,ll,idle,-0.3014,-0.0193,-0.2822,-,idle,42.76,45.62,3.59,2.48,
8/12/2022 11:29:00 PM +11:00,1670502540,1238.91,1239.03,1238.7,1238.7,hodl,-,-,-,idle,-0.3112,-0.0952,-0.2161,-,idle,44.44,44.71,16.61,7.35,
8/12/2022 11:30:00 PM +11:00,1670502600,1238.69,1239.15,1238.52,1239.14,hodl,-,-,-,sell,-0.2803,-0.1542,-0.126,-,idle,48.23,44.87,44.05,21.42,
8/12/2022 11:31:00 PM +11:00,1670502660,1239.14,1239.8,1239.14,1239.28,hodl,-,-,-,idle,-0.2416,-0.1945,-0.0471,-,idle,49.41,45.1,72.4,44.35,
8/12/2022 11:32:00 PM +11:00,1670502720,1239.28,1240.22,1239.28,1240.05,hodl,-,-,-,idle,-0.1472,-0.2132,0.0661,green,buy,55.44,45.64,92.71,69.72,
8/12/2022 11:33:00 PM +11:00,1670502780,1240.12,1240.53,1239.69,1239.69,hodl,-,-,-,idle,-0.1002,-0.2176,0.1173,-,idle,52.3,46.23,91.35,85.49,
8/12/2022 11:34:00 PM +11:00,1670502840,1239.69,1241.28,1239.43,1240.56,hodl,-,-,hh,idle,0.0071,-0.2039,0.211,-,idle,58.43,46.85,92.75,92.27,
8/12/2022 11:35:00 PM +11:00,1670502900,1240.56,1240.56,1239.01,1239.01,hodl,-,-,-,idle,-0.0325,-0.1858,0.1533,-,idle,46.88,46.92,70.64,84.91,
8/12/2022 11:36:00 PM +11:00,1670502960,1239.01,1239.01,1238.03,1238.14,hodl,-,-,-,idle,-0.1326,-0.1711,0.0385,-,idle,41.88,46.79,46.2,69.86,
8/12/2022 11:37:00 PM +11:00,1670503020,1238.15,1238.5,1238.03,1238.5,hodl,-,-,ll,idle,-0.1808,-0.1577,-0.0231,red,sell,44.51,46.82,19.56,45.47,
8/12/2022 11:38:00 PM +11:00,1670503080,1238.5,1239.58,1238.5,1239.57,hodl,-,-,-,idle,-0.1311,-0.1377,0.0066,green,buy,51.56,47.38,28.51,31.42,
8/12/2022 11:39:00 PM +11:00,1670503140,1239.57,1239.85,1238.77,1238.9,hodl,-,-,lh,sell,-0.1442,-0.1226,-0.0216,red,sell,47.49,47.59,39.26,29.11,
8/12/2022 11:40:00 PM +11:00,1670503200,1238.9,1239.51,1238.74,1239.16,hodl,-,-,-,idle,-0.132,-0.1104,-0.0216,-,idle,49.17,48.11,48.17,38.65,
8/12/2022 11:41:00 PM +11:00,1670503260,1239.16,1239.63,1239.16,1239.24,hodl,-,-,-,idle,-0.1146,-0.1068,-0.0078,-,idle,49.7,48.73,43.75,43.73,
8/12/2022 11:42:00 PM +11:00,1670503320,1239.36,1239.68,1239.3,1239.67,hodl,-,-,-,idle,-0.0653,-0.1029,0.0376,green,buy,52.57,49.43,52.88,48.27,
8/12/2022 11:43:00 PM +11:00,1670503380,1239.63,1239.63,1238.9,1239.02,hodl,-,-,-,idle,-0.0779,-0.1123,0.0345,-,idle,48.1,49.69,49.82,48.82,
8/12/2022 11:44:00 PM +11:00,1670503440,1239.02,1239.02,1238.63,1238.63,hodl,-,-,-,idle,-0.1179,-0.1218,0.0039,-,idle,45.6,49.5,41.55,48.08,
8/12/2022 11:45:00 PM +11:00,1670503500,1238.63,1238.84,1238.63,1238.74,hodl,-,-,-,idle,-0.1391,-0.1225,-0.0166,red,sell,46.44,49.29,29.22,40.2,
8/12/2022 11:46:00 PM +11:00,1670503560,1238.74,1238.74,1238.62,1238.68,hodl,-,-,-,idle,-0.159,-0.1201,-0.0389,-,idle,46.02,48.62,25.03,31.94,
8/12/2022 11:47:00 PM +11:00,1670503620,1238.68,1238.68,1238.25,1238.66,hodl,-,-,hl,idle,-0.1743,-0.1249,-0.0494,-,idle,45.87,48.16,25.59,26.61,
8/12/2022 11:48:00 PM +11:00,1670503680,1238.67,1238.95,1238.67,1238.81,hodl,-,-,-,idle,-0.1724,-0.1281,-0.0443,-,idle,47.25,47.36,33.16,27.93,
8/12/2022 11:49:00 PM +11:00,1670503740,1238.81,1239.03,1238.8,1239.03,hodl,-,-,-,idle,-0.1513,-0.1302,-0.0211,-,idle,49.3,47.53,47.95,35.57,
8/12/2022 11:50:00 PM +11:00,1670503800,1239.03,1239.63,1239.03,1239.62,hodl,-,-,-,idle,-0.0861,-0.127,0.041,green,buy,54.4,48.43,73.23,51.45,
8/12/2022 11:51:00 PM +11:00,1670503860,1239.36,1239.39,1239.31,1239.39,hodl,-,-,-,idle,-0.0523,-0.1256,0.0733,-,idle,52.2,48.98,81.45,67.55,
8/12/2022 11:52:00 PM +11:00,1670503920,1239.38,1239.73,1239.01,1239.72,hodl,-,-,-,idle,0.0011,-0.1168,0.1179,-,idle,55.01,49.22,91.65,82.11,
8/12/2022 11:53:00 PM +11:00,1670503980,1239.73,1239.73,1239.63,1239.64,hodl,-,-,-,idle,0.0365,-0.0997,0.1362,-,idle,54.18,49.7,88.7,87.27,
8/12/2022 11:54:00 PM +11:00,1670504040,1239.64,1239.98,1239.63,1239.75,hodl,-,-,hh,idle,0.0726,-0.0761,0.1488,-,idle,55.19,50.13,97.05,92.47,
8/12/2022 11:55:00 PM +11:00,1670504100,1239.93,1239.93,1239.92,1239.93,hodl,-,-,-,idle,0.1145,-0.0457,0.1602,-,idle,56.85,50.64,97.05,94.27,
8/12/2022 11:56:00 PM +11:00,1670504160,1239.93,1239.93,1239.88,1239.89,hodl,-,-,-,idle,0.1427,-0.0105,0.1532,-,idle,56.35,50.91,98.51,97.54,
